# Time, Mode, Ch0, Ch1, Ch2, Ch3, Ch4, Ch5, Ch6, Ch7, Total, RA, DEC
284.517731, 16.000000, 80.000000, 26.000000, 30.000000, 42.000000, 38.000000, 45.000000, 27.000000,148.000000, 85.141900,205.448866, -2.127233
284.519958, 16.000000, 74.000000, 26.000000, 31.000000, 38.000000, 39.000000, 38.000000, 44.000000,141.000000, 67.265900,203.478150, -1.567212
284.522125, 16.000000, 76.000000, 29.000000, 28.000000, 41.000000, 33.000000, 32.000000, 38.000000,142.000000, 46.142300,201.539224, -1.019290
284.524323, 16.000000, 74.000000, 25.000000, 31.000000, 44.000000, 24.000000, 33.000000, 32.000000,134.000000, 28.103300,199.578816, -0.469231
284.559875, 16.000000,20037.000000,11234.000000,4498.000000,1597.000000,556.000000,262.000000, 90.000000,227.000000,42430.535900,167.603229,  7.705852
284.562103, 16.000000,43072.000000,17497.000000,5720.000000,1993.000000,554.000000,270.000000, 95.000000,351.000000,73429.135900,165.564128,  8.131245
284.566589, 16.000000,33789.000000,11008.000000,2731.000000,693.000000,212.000000, 97.000000, 44.000000,296.000000,49402.805900,161.459949,  8.927467
284.568787, 16.000000,40428.000000,14453.000000,4076.000000,1329.000000,382.000000,157.000000, 64.000000,349.000000,63210.255900,159.432951,  9.320920
284.571014, 16.000000,38290.000000,13575.000000,3980.000000,1189.000000,371.000000,132.000000, 49.000000,343.000000,59727.665900,157.375696,  9.703363
284.573181, 16.000000,28743.000000,8452.000000,1771.000000,435.000000,124.000000, 43.000000, 31.000000,319.000000,39738.481900,155.389067, 10.051351
284.575378, 16.000000,23069.000000,5626.000000,1013.000000,212.000000, 65.000000, 40.000000, 26.000000,261.000000,29500.141900,153.337588, 10.388659
284.577667, 16.000000,20800.000000,4358.000000,698.000000,127.000000, 51.000000, 58.000000, 43.000000,244.000000,25343.025900,151.215264, 10.713767
284.579895, 16.000000,20982.000000,4403.000000,702.000000,147.000000, 65.000000, 36.000000, 26.000000,257.000000,25593.296300,149.131884, 11.008342
284.582092, 16.000000,22492.000000,4901.000000,829.000000,171.000000, 75.000000, 40.000000, 26.000000,238.000000,27735.991900,147.101146, 11.272486
284.604279, 16.000000,21385.000000,4641.000000,748.000000,179.000000, 59.000000, 46.000000, 37.000000,263.000000,26398.825900,126.190919, 12.942775
284.606567, 16.000000,20090.000000,3929.000000,591.000000,140.000000, 40.000000, 45.000000, 35.000000,245.000000,23994.995900,124.027240, 12.993620
284.608765, 16.000000,19532.000000,3844.000000,576.000000,103.000000, 57.000000, 34.000000, 30.000000,232.000000,23275.076300,121.936341, 13.013325
284.610931, 16.000000,20952.000000,4607.000000,783.000000,151.000000, 66.000000, 41.000000, 33.000000,221.000000,25832.905900,119.895540, 13.005844
284.613159, 16.000000,26383.000000,6800.000000,1330.000000,280.000000, 73.000000, 53.000000, 27.000000,270.000000,34521.171900,117.776465, 12.969503
284.615448, 16.000000,35871.000000,11731.000000,3247.000000,953.000000,289.000000,103.000000, 43.000000,356.000000,53688.115900,115.599047, 12.901329
284.617645, 16.000000,36647.000000,12466.000000,3401.000000,937.000000,295.000000,134.000000, 35.000000,318.000000,55394.735900,113.542568, 12.824139
284.619843, 16.000000,31661.000000,9526.000000,2198.000000,557.000000,162.000000, 73.000000, 44.000000,304.000000,44594.615900,111.465232, 12.742556
284.622070, 16.000000,35573.000000,11908.000000,3157.000000,827.000000,262.000000,103.000000, 41.000000,322.000000,53111.825900,109.343378, 12.630997
284.624237, 16.000000,40987.000000,15053.000000,4639.000000,1554.000000,577.000000,214.000000, 70.000000,324.000000,66101.545900,107.316946, 12.495475
284.626526, 16.000000,19416.000000,9188.000000,2843.000000,965.000000,355.000000,160.000000, 76.000000,219.000000,35241.715900,105.170108, 12.323092
284.628723, 16.000000,133.000000,136.000000, 76.000000, 85.000000, 58.000000, 74.000000, 77.000000,234.000000,894.235900,103.098632, 12.127226
284.630951, 16.000000, 83.000000, 56.000000, 59.000000, 72.000000, 73.000000, 73.000000, 79.000000,279.000000,880.565900,101.023444, 11.902387
284.633148, 16.000000,105.000000,101.000000, 76.000000, 85.000000, 75.000000, 84.000000, 72.000000,232.000000,866.585900, 98.960715, 11.651452
284.635406, 16.000000,128.000000, 98.000000, 76.000000, 76.000000, 76.000000, 62.000000, 60.000000,240.000000,812.605900, 96.850660, 11.399205
284.637604, 16.000000,124.000000, 93.000000, 74.000000, 80.000000, 71.000000, 79.000000, 63.000000,229.000000,810.095900, 94.800031, 11.133711
284.639832, 16.000000,116.000000,106.000000, 59.000000, 73.000000, 61.000000, 54.000000, 62.000000,211.000000,647.335900, 92.738299, 10.837612
284.642029, 16.000000,108.000000, 84.000000, 50.000000, 48.000000, 35.000000, 51.000000, 45.000000,164.000000,307.215900, 90.692195, 10.516554
284.644226, 16.000000,120.000000, 97.000000, 63.000000, 72.000000, 67.000000, 82.000000, 62.000000,270.000000,904.525900, 88.664670, 10.170418
284.646515, 16.000000,105.000000, 98.000000, 70.000000,115.000000, 80.000000, 99.000000, 69.000000,286.000000,1111.495900, 86.562259,  9.783006
284.648712, 16.000000,104.000000, 85.000000, 77.000000, 91.000000, 78.000000, 84.000000, 85.000000,317.000000,1162.205900, 84.547942,  9.384069
284.650909, 16.000000, 88.000000, 85.000000, 82.000000, 85.000000, 74.000000, 87.000000, 88.000000,294.000000,1079.815900, 82.543691,  8.976029
284.653107, 16.000000, 87.000000, 94.000000, 68.000000, 90.000000, 66.000000, 99.000000, 51.000000,246.000000,844.425900, 80.526496,  8.569158
284.655396, 16.000000,105.000000, 78.000000, 60.000000, 69.000000, 50.000000, 74.000000, 63.000000,251.000000,749.295900, 78.441860,  8.120477
284.659821, 16.000000, 96.000000, 57.000000, 53.000000, 78.000000, 70.000000, 63.000000, 63.000000,231.000000,675.495900, 74.444364,  7.183410
284.661987, 16.000000, 95.000000, 57.000000, 75.000000, 70.000000, 76.000000, 65.000000, 69.000000,217.000000,681.635900, 72.486174,  6.687864
284.664215, 16.000000, 95.000000, 48.000000, 69.000000, 74.000000, 54.000000, 63.000000, 59.000000,242.000000,671.075900, 70.506695,  6.162434
284.666504, 16.000000, 93.000000, 63.000000, 45.000000, 49.000000, 51.000000, 39.000000, 50.000000,169.000000,296.895900, 68.452778,  5.592089
284.668701, 16.000000, 73.000000, 46.000000, 48.000000, 44.000000, 35.000000, 35.000000, 35.000000,137.000000, 86.502300, 66.498782,  5.065835
284.670898, 16.000000, 74.000000, 50.000000,  4.000000, 40.000000, 45.000000, 44.000000,  2.000000,158.000000,145.793900, 64.545164,  4.523824
284.675385, 16.000000, 67.000000, 43.000000, 38.000000, 55.000000, 39.000000, 52.000000, 53.000000,164.000000,250.247900, 60.562276,  3.351765
284.697571, 16.000000, 65.000000, 23.000000, 23.000000, 46.000000, 34.000000, 37.000000, 35.000000,140.000000, 31.249900, 41.138779, -3.010252
284.699768, 16.000000, 75.000000, 15.000000, 33.000000, 51.000000, 42.000000, 45.000000, 32.000000,132.000000, 76.979100, 39.220997, -3.695146
284.701965, 16.000000, 76.000000, 16.000000, 24.000000, 41.000000, 32.000000, 44.000000, 30.000000,139.000000, 33.256100, 37.336324, -4.380478
284.704193, 16.000000, 56.000000, 18.000000, 22.000000, 41.000000, 32.000000, 39.000000, 34.000000,143.000000, 28.210100, 35.402159, -5.094786
284.706451, 16.000000, 80.000000, 22.000000, 27.000000, 38.000000, 34.000000, 39.000000, 43.000000,137.000000, 50.819900, 33.454125, -5.825000
284.708679, 16.000000, 68.000000, 21.000000, 21.000000, 50.000000, 32.000000, 34.000000, 35.000000,142.000000, 38.489300, 31.536025, -6.553161
284.710846, 16.000000, 65.000000, 15.000000, 39.000000, 31.000000, 40.000000, 45.000000, 35.000000,143.000000, 64.420600, 29.658981, -7.273653
284.713074, 16.000000, 81.000000, 20.000000, 20.000000, 38.000000, 40.000000, 42.000000, 21.000000,143.000000, 51.969100, 27.727604, -8.021990
284.715332, 16.000000, 94.000000, 25.000000, 36.000000, 33.000000, 32.000000, 35.000000, 33.000000,133.000000, 38.754800, 25.772281, -8.785468
284.717560, 16.000000, 70.000000, 24.000000, 36.000000, 26.000000, 38.000000, 42.000000, 23.000000,122.000000, 39.011400, 23.839931, -9.518573
284.719757, 16.000000, 57.000000, 17.000000, 40.000000, 29.000000, 27.000000, 51.000000, 37.000000,159.000000,120.035600, 21.912474,-10.202231
284.721985, 16.000000, 63.000000, 25.000000, 35.000000, 36.000000, 36.000000, 40.000000, 30.000000,147.000000, 52.353900, 19.945456,-10.903612
284.724152, 16.000000, 74.000000, 18.000000, 37.000000, 43.000000, 31.000000, 33.000000, 36.000000,140.000000, 37.730500, 18.028923,-11.589408
284.726440, 16.000000, 73.000000, 20.000000, 29.000000, 37.000000, 24.000000, 43.000000, 30.000000,149.000000, 49.732100, 16.008162,-12.313984
284.728638, 16.000000, 68.000000, 30.000000, 28.000000, 35.000000, 33.000000, 30.000000, 24.000000,150.000000, 43.087800, 14.056998,-13.013975
284.730865, 16.000000, 89.000000, 12.000000, 40.000000, 39.000000, 36.000000, 31.000000, 40.000000,158.000000,121.135500, 12.080420,-13.722264
284.733063, 16.000000, 70.000000, 22.000000, 27.000000, 34.000000, 33.000000, 31.000000, 33.000000,146.000000, 22.169800, 10.132286,-14.418409
284.735321, 16.000000, 76.000000, 29.000000, 28.000000, 44.000000, 30.000000, 46.000000, 35.000000,142.000000, 65.612900,  8.092710,-15.100155
284.737518, 16.000000, 62.000000, 21.000000, 35.000000, 39.000000, 35.000000, 31.000000, 29.000000,120.000000, 20.580300,  6.117212,-15.747053
284.739746, 16.000000, 71.000000, 19.000000, 33.000000, 45.000000, 33.000000, 40.000000, 43.000000,154.000000,102.841100,  4.078594,-16.409900
284.741943, 16.000000, 72.000000, 19.000000, 25.000000, 30.000000, 40.000000, 36.000000, 45.000000,155.000000, 95.225000,  2.086859,-17.051569
284.744141, 16.000000, 68.000000, 19.000000, 37.000000, 30.000000, 40.000000, 39.000000, 34.000000,141.000000, 38.800600,296.468741,-17.695082
284.746429, 16.000000, 56.000000, 16.000000, 24.000000, 33.000000, 26.000000, 34.000000, 31.000000,140.000000,  0.248000,357.979752,-18.352816
284.748627, 16.000000, 90.000000, 21.000000, 42.000000, 34.000000, 40.000000, 36.000000, 38.000000,160.000000,128.937800,355.950565,-18.982634
284.750824, 16.000000, 66.000000, 18.000000, 29.000000, 43.000000, 34.000000, 42.000000, 36.000000,145.000000, 52.673100,353.900510,-19.592904
284.753021, 16.000000, 76.000000, 27.000000, 33.000000, 36.000000, 26.000000, 33.000000, 26.000000,151.000000, 55.511300,351.840456,-20.158851
284.755310, 16.000000, 68.000000, 23.000000, 32.000000, 28.000000, 33.000000, 32.000000, 36.000000,132.000000, 16.441800,349.673052,-20.742781
284.757538, 16.000000, 79.000000, 19.000000, 23.000000, 29.000000, 39.000000, 26.000000, 39.000000,135.000000, 37.127000,347.561257,-21.298788
284.759735, 16.000000, 65.000000, 23.000000, 25.000000, 25.000000, 36.000000, 32.000000, 40.000000,154.000000, 71.941800,345.468115,-21.837358
284.761902, 16.000000, 73.000000, 25.000000, 31.000000, 33.000000, 33.000000, 37.000000, 31.000000,139.000000, 13.791400,343.385821,-22.359150
284.764191, 16.000000, 60.000000, 29.000000, 40.000000, 36.000000, 32.000000, 30.000000, 26.000000,137.000000, 27.715300,341.172063,-22.898499
284.766418, 16.000000, 62.000000, 21.000000, 38.000000, 44.000000, 28.000000, 31.000000, 20.000000,124.000000, 29.375300,339.016496,-23.405686
284.768616, 16.000000, 64.000000, 28.000000, 31.000000, 43.000000, 36.000000, 38.000000, 28.000000,138.000000, 35.755900,336.867618,-23.858907
284.770813, 16.000000, 67.000000, 28.000000, 34.000000, 34.000000, 25.000000, 46.000000, 39.000000,131.000000, 55.062400,334.702009,-24.288996
284.773041, 16.000000, 86.000000, 22.000000, 31.000000, 38.000000, 32.000000, 41.000000, 32.000000,127.000000, 35.488900,332.490964,-24.709970
284.775299, 16.000000, 63.000000, 24.000000, 38.000000, 35.000000, 28.000000, 45.000000, 28.000000,142.000000, 44.306400,330.229198,-25.121973
284.777496, 16.000000, 84.000000, 21.000000, 35.000000, 40.000000, 36.000000, 32.000000, 50.000000,156.000000,131.950300,328.026175,-25.503396
284.779694, 16.000000, 85.000000, 22.000000, 31.000000, 30.000000, 38.000000, 31.000000, 41.000000,118.000000, 51.119800,325.833214,-25.864363
284.781921, 16.000000, 80.000000, 18.000000, 32.000000, 34.000000, 37.000000, 40.000000, 33.000000,143.000000, 40.878600,323.580125,-26.214236
284.784180, 16.000000, 53.000000, 10.000000, 15.000000, 31.000000, 34.000000, 34.000000, 40.000000,139.000000, 20.819000,321.266000,-26.536606
284.786377, 16.000000, 82.000000, 26.000000, 28.000000, 31.000000, 29.000000, 33.000000, 31.000000,112.000000, 18.272800,319.044968,-26.793327
284.788574, 16.000000, 61.000000, 19.000000, 25.000000, 41.000000, 28.000000, 36.000000, 28.000000,116.000000,  9.712500,316.788039,-27.032953
284.790802, 16.000000, 54.000000, 20.000000, 28.000000, 52.000000, 41.000000, 30.000000, 34.000000,154.000000, 92.179500,314.487262,-27.255811
284.792999, 16.000000, 75.000000, 19.000000, 38.000000, 46.000000, 21.000000, 41.000000, 27.000000,148.000000, 72.592100,312.206818,-27.453534
284.795288, 16.000000, 62.000000, 18.000000, 48.000000, 36.000000, 31.000000, 31.000000, 35.000000,147.000000, 56.372500,309.865107,-27.633974
284.797485, 16.000000, 54.000000, 18.000000, 28.000000, 40.000000, 31.000000, 43.000000, 45.000000,143.000000, 64.340100,307.578020,-27.785986
284.799683, 16.000000, 62.000000, 18.000000, 35.000000, 39.000000, 45.000000, 37.000000, 39.000000,166.000000,138.223100,305.280629,-27.915954
284.801880, 16.000000, 83.000000, 24.000000, 47.000000, 34.000000, 44.000000, 56.000000, 46.000000,158.000000,201.653400,302.989971,-27.987392
284.804169, 16.000000, 67.000000, 23.000000, 33.000000, 47.000000, 44.000000, 46.000000, 56.000000,222.000000,389.327900,300.599684,-28.027396
284.806366, 16.000000, 71.000000, 34.000000, 49.000000, 48.000000, 53.000000, 60.000000, 54.000000,229.000000,496.145900,298.294534,-28.042018
284.808594, 16.000000, 74.000000, 28.000000, 39.000000, 49.000000, 60.000000, 62.000000, 63.000000,262.000000,623.705900,295.970682,-28.032295
284.810791, 16.000000, 85.000000, 39.000000, 34.000000, 63.000000, 44.000000, 51.000000, 65.000000,242.000000,548.715900,293.679009,-27.999443
284.812988, 16.000000, 71.000000, 38.000000, 56.000000, 64.000000, 62.000000, 69.000000, 64.000000,264.000000,712.845900,291.388649,-27.941848
284.815247, 16.000000, 73.000000, 45.000000, 58.000000, 74.000000, 99.000000,100.000000,113.000000,420.000000,1502.075900,289.026938,-27.857920
284.817474, 16.000000, 97.000000, 43.000000, 72.000000, 95.000000, 82.000000,123.000000, 99.000000,475.000000,1730.975900,286.708596,-27.736328
284.819672, 16.000000, 77.000000, 41.000000, 63.000000, 93.000000,102.000000,132.000000,121.000000,541.000000,2017.745900,284.436434,-27.562456
284.821899, 16.000000, 88.000000, 52.000000, 61.000000, 81.000000, 92.000000,128.000000,122.000000,567.000000,2070.145900,282.138230,-27.362572
284.824127, 16.000000, 96.000000, 65.000000, 83.000000,105.000000, 94.000000,122.000000,135.000000,589.000000,2258.765900,279.841994,-27.138821
284.826355, 16.000000, 88.000000, 47.000000, 79.000000,119.000000,147.000000,159.000000,126.000000,637.000000,2568.915900,277.570487,-26.894107
284.828552, 16.000000, 76.000000, 68.000000, 94.000000,122.000000,126.000000,182.000000,147.000000,657.000000,2736.805900,275.311625,-26.626760
284.830780, 16.000000, 97.000000, 68.000000,125.000000,183.000000,189.000000,217.000000,240.000000,971.000000,4332.955900,273.029901,-26.333539
284.832977, 16.000000,104.000000,118.000000,172.000000,226.000000,272.000000,275.000000,333.000000,1175.000000,5720.565900,270.809840,-26.023973
284.835236, 16.000000, 91.000000, 98.000000,177.000000,203.000000,244.000000,287.000000,308.000000,1193.000000,5613.505900,268.547797,-25.655075
284.837433, 16.000000, 87.000000, 65.000000,121.000000,177.000000,182.000000,251.000000,214.000000,917.000000,4133.645900,266.336696,-25.262310
284.839661, 16.000000, 95.000000, 70.000000,134.000000,181.000000,177.000000,278.000000,224.000000,973.000000,4424.585900,264.123055,-24.847210
284.841858, 16.000000,110.000000,131.000000,260.000000,298.000000,324.000000,357.000000,322.000000,1362.000000,6842.845900,261.942248,-24.416812
284.844147, 16.000000,118.000000,179.000000,350.000000,443.000000,442.000000,558.000000,494.000000,1927.000000,10197.855900,259.683365,-23.948209
284.846344, 16.000000,168.000000,225.000000,418.000000,556.000000,508.000000,572.000000,579.000000,2163.000000,11713.865900,257.527216,-23.480095
284.848541, 16.000000,169.000000,191.000000,376.000000,504.000000,456.000000,571.000000,585.000000,2040.000000,11048.125900,255.386375,-22.994419
284.870728, 16.000000,129.000000,109.000000,213.000000,289.000000,298.000000,328.000000,313.000000,1187.000000,6063.605900,234.577779,-16.838646
284.872955, 16.000000,104.000000,147.000000,235.000000,298.000000,334.000000,342.000000,370.000000,1283.000000,6685.675900,232.585485,-16.130174
284.875214, 16.000000,127.000000,153.000000,261.000000,344.000000,353.000000,425.000000,416.000000,1495.000000,7839.965900,230.561916,-15.398066
284.877411, 16.000000,105.000000,158.000000,246.000000,381.000000,359.000000,404.000000,369.000000,1414.000000,7459.345900,228.589548,-14.672827
284.879608, 16.000000, 87.000000, 97.000000,203.000000,273.000000,243.000000,299.000000,285.000000,946.000000,4969.215900,226.640795,-13.945553
284.881836, 16.000000, 75.000000, 56.000000, 97.000000,115.000000,110.000000,137.000000,133.000000,511.000000,2087.645900,224.663780,-13.197705
284.884125, 16.000000, 64.000000, 26.000000, 46.000000, 57.000000, 60.000000, 61.000000, 72.000000,247.000000,615.917900,222.650142,-12.414834
284.886292, 16.000000, 82.000000, 39.000000, 75.000000, 92.000000, 86.000000, 95.000000, 95.000000,406.000000,1430.795900,220.759294,-11.644672
284.888489, 16.000000, 76.000000, 62.000000, 90.000000,148.000000,127.000000,155.000000,125.000000,520.000000,2226.935900,218.853169,-10.861646
284.890717, 16.000000, 62.000000, 43.000000, 70.000000, 92.000000, 83.000000,119.000000, 96.000000,394.000000,1431.837900,216.926441,-10.064559
284.893005, 16.000000, 73.000000, 25.000000, 45.000000, 59.000000, 42.000000, 60.000000, 53.000000,189.000000,351.625900,214.945270, -9.239854
284.895203, 16.000000, 89.000000, 30.000000, 30.000000, 32.000000, 33.000000, 35.000000, 41.000000,169.000000,142.607800,213.054061, -8.448696
284.897400, 16.000000, 79.000000, 23.000000, 29.000000, 32.000000, 37.000000, 49.000000, 28.000000,154.000000, 93.619400,211.165937, -7.655881
284.899597, 16.000000, 75.000000, 28.000000, 27.000000, 41.000000, 42.000000, 27.000000, 33.000000,155.000000, 89.812300,209.279141, -6.861460
284.901794, 16.000000, 69.000000, 26.000000, 31.000000, 39.000000, 29.000000, 33.000000, 40.000000,133.000000, 34.939300,207.406675, -6.046490
284.950653, 16.000000,38904.000000,14259.000000,4058.000000,1241.000000,372.000000,160.000000, 53.000000,321.000000,61300.695900,165.488719, 11.224614
284.952942, 16.000000,32352.000000,10315.000000,2545.000000,631.000000,173.000000, 84.000000, 38.000000,290.000000,46769.255900,163.433412, 11.946157
284.955139, 16.000000,32845.000000,10215.000000,2431.000000,634.000000,178.000000, 71.000000, 33.000000,305.000000,46948.495900,161.477827, 12.609097
284.957336, 16.000000,38910.000000,13546.000000,3818.000000,1155.000000,346.000000,158.000000, 46.000000,308.000000,59849.815900,159.514176, 13.252363
284.959564, 16.000000,31466.000000,9632.000000,2279.000000,612.000000,169.000000, 66.000000, 31.000000,292.000000,44689.841900,157.492453, 13.890484
284.961761, 16.000000,23612.000000,5760.000000,1046.000000,214.000000, 87.000000, 40.000000, 31.000000,274.000000,30283.711900,155.499434, 14.495044
284.964020, 16.000000,19985.000000,4011.000000,585.000000,118.000000, 62.000000, 47.000000, 22.000000,259.000000,24037.631900,153.422831, 15.099571
284.966217, 16.000000,18518.000000,3426.000000,485.000000,115.000000, 50.000000, 48.000000, 31.000000,235.000000,21780.101900,151.395588, 15.663296
284.968445, 16.000000,19288.000000,3844.000000,583.000000,120.000000, 50.000000, 51.000000, 27.000000,247.000000,23161.351900,149.343200, 16.228679
284.970642, 16.000000,20205.000000,4015.000000,615.000000,120.000000, 60.000000, 45.000000, 36.000000,261.000000,24292.975900,147.296487, 16.771688
284.972931, 16.000000,18637.000000,3376.000000,482.000000,111.000000, 44.000000, 39.000000, 36.000000,248.000000,21832.135900,145.153054, 17.311919
284.975098, 16.000000,17555.000000,3175.000000,422.000000, 99.000000, 36.000000, 49.000000, 28.000000,242.000000,20493.191900,143.110934, 17.798071
284.977325, 16.000000,16292.000000,2711.000000,379.000000, 78.000000, 42.000000, 45.000000, 32.000000,245.000000,18722.191900,141.006301, 18.270667
284.979523, 16.000000,14961.000000,2283.000000,248.000000, 90.000000, 37.000000, 34.000000, 26.000000,202.000000,16686.846300,138.915267, 18.711518
284.981720, 16.000000,15118.000000,2283.000000,276.000000, 53.000000, 49.000000, 39.000000, 31.000000,216.000000,16877.981900,136.820386, 19.124090
284.984009, 16.000000,15751.000000,2532.000000,335.000000, 88.000000, 46.000000, 40.000000, 34.000000,222.000000,17906.035900,134.609709, 19.534791
284.986237, 16.000000,17448.000000,3054.000000,424.000000, 89.000000, 52.000000, 45.000000, 31.000000,267.000000,20340.531900,132.472536, 19.918553
284.988403, 16.000000,18247.000000,3352.000000,496.000000, 98.000000, 48.000000, 48.000000, 39.000000,272.000000,21561.645900,130.385844, 20.264473
284.990601, 16.000000,19793.000000,3910.000000,572.000000,120.000000, 46.000000, 41.000000, 29.000000,243.000000,23633.981900,128.235572, 20.590187
284.992889, 16.000000,19946.000000,3868.000000,623.000000,128.000000, 37.000000, 41.000000, 18.000000,250.000000,23813.321900,125.980449, 20.899024
284.995117, 16.000000,17913.000000,3263.000000,474.000000, 96.000000, 36.000000, 44.000000, 33.000000,231.000000,20944.045900,123.809647, 21.164210
284.997314, 16.000000,18358.000000,3445.000000,510.000000,100.000000, 48.000000, 38.000000, 19.000000,234.000000,21638.121900,121.644503, 21.397818
284.999512, 16.000000,21177.000000,4569.000000,787.000000,158.000000, 44.000000, 28.000000, 37.000000,290.000000,26177.190300,119.472117, 21.601946
285.001709, 16.000000,27705.000000,7648.000000,1481.000000,379.000000,106.000000, 62.000000, 29.000000,275.000000,37207.841900,117.300406, 21.789034
285.003998, 16.000000,37692.000000,12965.000000,3617.000000,1140.000000,340.000000,158.000000, 50.000000,336.000000,57835.235900,115.031094, 21.958876
285.006195, 16.000000,32901.000000,10367.000000,2598.000000,646.000000,190.000000, 95.000000, 51.000000,335.000000,47661.485900,112.834464, 22.089581
285.008392, 16.000000,30839.000000,9273.000000,2044.000000,537.000000,142.000000, 67.000000, 20.000000,297.000000,43192.391900,110.643151, 22.189057
285.010620, 16.000000,37072.000000,12761.000000,3421.000000,1014.000000,319.000000,131.000000, 58.000000,277.000000,56264.025900,108.428320, 22.257052
285.012878, 16.000000,42638.000000,16863.000000,5354.000000,1885.000000,641.000000,260.000000, 80.000000,333.000000,71631.065900,106.172176, 22.293613
285.015076, 16.000000,5020.000000,2944.000000,893.000000,308.000000,105.000000, 87.000000, 61.000000,221.000000,10225.485900,103.966585, 22.297253
285.017273, 16.000000,121.000000,134.000000, 68.000000, 92.000000, 77.000000, 88.000000, 51.000000,213.000000,820.455900,101.774592, 22.273583
285.019501, 16.000000,127.000000,121.000000,101.000000,109.000000, 95.000000, 82.000000, 85.000000,318.000000,1324.995900, 99.552230, 22.233082
285.021698, 16.000000,110.000000, 91.000000, 95.000000,112.000000, 86.000000, 93.000000, 80.000000,258.000000,1078.915900, 97.362090, 22.160816
285.023987, 16.000000,122.000000, 90.000000, 88.000000, 87.000000, 86.000000, 79.000000, 75.000000,272.000000,1032.555900, 95.075336, 22.053059
285.026154, 16.000000,127.000000,118.000000, 86.000000, 83.000000, 75.000000, 76.000000, 86.000000,277.000000,1074.785900, 92.935938, 21.920444
285.028381, 16.000000,104.000000,107.000000, 84.000000, 94.000000, 87.000000, 86.000000, 85.000000,284.000000,1124.355900, 90.709058, 21.751691
285.030579, 16.000000,134.000000,112.000000,102.000000, 93.000000, 89.000000,112.000000, 86.000000,308.000000,1323.025900, 88.523348, 21.554603
285.032867, 16.000000,102.000000, 93.000000,100.000000,103.000000,105.000000,118.000000, 97.000000,340.000000,1460.925900, 86.266824, 21.319302
285.035065, 16.000000,117.000000, 93.000000,109.000000,105.000000, 87.000000,115.000000, 90.000000,328.000000,1391.715900, 84.125455, 21.082647
285.037292, 16.000000,102.000000,100.000000, 84.000000,105.000000, 98.000000,117.000000, 85.000000,334.000000,1383.015900, 81.927151, 20.815086
285.039459, 16.000000,100.000000, 88.000000, 91.000000, 95.000000, 99.000000, 91.000000, 86.000000,326.000000,1279.235900, 79.826177, 20.531276
285.041748, 16.000000, 95.000000, 91.000000, 65.000000,106.000000, 74.000000, 84.000000, 86.000000,285.000000,1065.235900, 77.589548, 20.197024
285.043945, 16.000000, 90.000000, 71.000000, 65.000000, 79.000000, 75.000000, 84.000000, 68.000000,248.000000,830.435900, 75.460457, 19.850363
285.046173, 16.000000,105.000000, 72.000000, 78.000000, 78.000000, 76.000000, 77.000000, 69.000000,245.000000,841.325900, 73.297946, 19.468404
285.048370, 16.000000,107.000000, 67.000000, 77.000000, 86.000000, 72.000000, 78.000000, 89.000000,296.000000,1053.995900, 71.181702, 19.066775
285.050598, 16.000000,102.000000, 76.000000, 77.000000, 96.000000,103.000000, 81.000000, 86.000000,296.000000,1140.325900, 69.049490, 18.638709
285.052826, 16.000000,102.000000, 59.000000, 83.000000, 77.000000, 65.000000, 56.000000, 76.000000,266.000000,840.815900, 66.941496, 18.205145
285.055054, 16.000000, 92.000000, 56.000000, 50.000000, 64.000000, 44.000000, 57.000000, 56.000000,220.000000,522.345900, 64.831048, 17.744136
285.057251, 16.000000, 84.000000, 40.000000, 33.000000, 48.000000, 44.000000, 44.000000, 26.000000,179.000000,226.191900, 62.753786, 17.263382
285.088348, 16.000000, 76.000000, 13.000000, 33.000000, 30.000000, 39.000000, 27.000000, 28.000000,141.000000, 27.959000, 34.554391,  8.657417
285.092804, 16.000000, 68.000000, 20.000000, 19.000000, 22.000000, 30.000000, 23.000000, 38.000000,122.000000, 13.364000, 30.656500,  7.235833
285.095032, 16.000000, 65.000000, 11.000000, 22.000000, 24.000000, 33.000000, 35.000000, 40.000000,131.000000, 18.769000, 28.724261,  6.509619
285.097229, 16.000000, 79.000000, 12.000000, 17.000000, 28.000000, 27.000000, 46.000000, 28.000000,166.000000,111.731600, 26.806801,  5.777239
285.099426, 16.000000, 53.000000, 23.000000, 24.000000, 29.000000, 34.000000, 36.000000, 36.000000,132.000000, 13.793800, 24.920234,  5.046750
285.101685, 16.000000, 71.000000, 12.000000, 22.000000, 31.000000, 35.000000, 41.000000, 32.000000,128.000000, 16.388600, 22.949102,  4.290760
285.103912, 16.000000, 50.000000, 27.000000, 24.000000, 33.000000, 27.000000, 30.000000, 30.000000,126.000000,  8.094800, 21.022630,  3.551707
285.106110, 16.000000, 63.000000, 21.000000, 24.000000, 40.000000, 29.000000, 37.000000, 26.000000,142.000000, 16.770900, 19.123746,  2.815663
285.108307, 16.000000, 75.000000, 17.000000, 35.000000, 28.000000, 37.000000, 39.000000, 35.000000,123.000000, 34.060600, 17.232267,  2.076192
285.110535, 16.000000, 84.000000, 18.000000, 29.000000, 23.000000, 25.000000, 25.000000, 42.000000,132.000000, 37.270000, 15.307450,  1.318151
