# GET [h], RA [h], DEC [deg]
225.56737,11.612063,16.2455
225.56827,11.611378,16.456385
225.56917,11.611353,16.665959
225.57007,11.611992,16.874121
225.57097,11.613295,17.080771
225.57187,11.615262,17.285818
225.57278,11.617895,17.489173
225.57368,11.621193,17.690725
225.57458,11.625156,17.89038
225.57549,11.629784,18.088064
225.57646,11.635508,18.298635
225.57736,11.64151,18.491916
225.57826,11.648171,18.682935
225.57916,11.655489,18.871619
225.58006,11.663461,19.057884
225.58098,11.672083,19.241669
225.58188,11.681351,19.422853
225.58278,11.691263,19.601385
225.58368,11.700072,19.748972
225.58466,11.701179,19.766256
225.58556,11.702208,19.782294
225.58646,11.703236,19.798329
225.58736,11.704265,19.814363
225.58826,11.705294,19.830388
225.58917,11.706323,19.846431
225.59007,11.707352,19.86245
225.59097,11.70838,19.878477
225.59187,11.70941,19.894496
225.59277,11.710439,19.91051
225.59375,11.711547,19.927769
225.59465,11.712576,19.943782
225.59555,11.713605,19.959791
225.59645,11.714635,19.975795
225.59737,11.715664,19.991825
225.59827,11.716694,20.007828
225.59917,11.717723,20.023825
225.60007,11.718753,20.039826
225.60097,11.71882,20.170012
225.60194,11.719206,20.328036
225.60284,11.72003,20.474196
225.60374,11.721306,20.619738
225.60466,11.723034,20.764609
225.60556,11.725217,20.908727
225.60646,11.727855,21.052039
225.60736,11.730952,21.194494
225.60826,11.734506,21.336025
225.60916,11.73852,21.476578
225.61008,11.742995,21.616109
225.61104,11.748329,21.765113
225.61194,11.753761,21.902276
225.61285,11.759654,22.038228
225.61375,11.766009,22.172892
225.61465,11.772825,22.30622
225.61555,11.780101,22.438157
225.61646,11.787838,22.568657
225.61736,11.791287,22.732269
225.61827,11.79171,22.922205
225.61923,11.79298,23.12621
225.62013,11.794922,23.315038
225.62105,11.797604,23.503151
225.62195,11.801031,23.690391
225.62285,11.805208,23.87664
225.62375,11.810138,24.061772
225.62465,11.815825,24.245655
225.62555,11.822272,24.428159
225.62646,11.829481,24.609162
225.62737,11.837456,24.788525
225.62833,11.8469,24.979684
225.62924,11.856465,25.155229
225.63014,11.866797,25.328732
225.63104,11.877895,25.500076
225.63194,11.889758,25.669136
225.63284,11.902386,25.835801
225.63374,11.912597,25.992634
225.63466,11.91417,26.127081
225.63556,11.916339,26.261313
225.63652,11.919344,26.405557
225.63744,11.922759,26.539167
225.63834,11.926776,26.672323
225.63924,11.931395,26.804972
225.64014,11.93662,26.937034
225.64104,11.942448,27.068434
225.64194,11.948882,27.199096
225.64285,11.955919,27.328957
225.64375,11.963561,27.457921
225.64465,11.971804,27.585928
225.64563,11.981355,27.722645
225.64653,11.990847,27.848443
225.64743,12.000936,27.97307
225.64833,12.011618,28.096471
225.64923,12.022895,28.218568
225.65015,12.034759,28.33934
225.65105,12.043299,28.489192
225.65195,12.05225,28.63931
225.65285,12.06183,28.787907
225.65382,12.072846,28.94616
225.65472,12.083726,29.091364
225.65562,12.095223,29.234831
225.65652,12.10734,29.376473
225.65742,12.120069,29.516232
225.65834,12.133409,29.654066
225.65924,12.147352,29.789857
225.66014,12.161896,29.923577
225.66104,12.177034,30.055167
225.66194,12.192763,30.184567
225.66292,12.210353,30.321428
225.66382,12.227285,30.446131
225.66472,12.244786,30.568497
225.66562,12.262849,30.688484
225.66653,12.28147,30.806064
225.66743,12.29268,30.871597
225.66833,12.299616,30.908375
225.66924,12.306693,30.944739
225.67014,12.313909,30.980673
225.67111,12.321832,31.01891
225.67201,12.329333,31.053964
225.67291,12.336969,31.088595
225.67381,12.344741,31.122797
225.67473,12.352645,31.156595
225.67563,12.360684,31.189933
225.67653,12.368854,31.222841
225.67743,12.377154,31.255316
225.67833,12.385585,31.287355
225.6793,12.394807,31.321379
225.6802,12.403503,31.352522
225.6811,12.412324,31.383234
225.682,12.421272,31.413506
225.68292,12.430342,31.443376
225.68382,12.435533,31.459959
225.68472,12.432701,31.450531
225.68562,12.429874,31.44107
225.68652,12.427052,31.431562
225.68742,12.424235,31.422019
225.6884,12.421207,31.411704
225.6893,12.4184,31.402078
225.6902,12.415599,31.392404
225.69112,12.412802,31.382719
225.69202,12.410011,31.372965
225.69292,12.407224,31.363174
225.69382,12.404443,31.353338
225.69472,12.401667,31.343464
225.69562,12.398896,31.333547
225.6966,12.395918,31.322836
225.6975,12.393158,31.312836
225.69841,12.390401,31.302815
225.69931,12.387652,31.292733
225.70021,12.385003,31.283027
225.70111,12.386241,31.290158
225.70201,12.387483,31.297267
225.70291,12.388726,31.304358
225.70383,12.389971,31.311453
225.70473,12.391219,31.318497
225.70569,12.392565,31.326053
225.7066,12.393818,31.333069
225.7075,12.395072,31.340053
225.7084,12.396329,31.347012
225.7093,12.397589,31.353957
225.7102,12.398849,31.360884
225.7111,12.400113,31.367781
225.71202,12.401379,31.374682
225.71292,12.402648,31.38154
225.71388,12.404015,31.388897
225.7148,12.405289,31.395734
225.7157,12.406562,31.402532
225.7166,12.40784,31.409306
225.7175,12.408361,31.406602
225.7184,12.408582,31.400153
225.7193,12.408801,31.393705
225.72021,12.409022,31.387261
225.72112,12.409245,31.380804
225.72202,12.409466,31.37434
225.72299,12.409704,31.367378
225.72389,12.409928,31.360896
225.7248,12.410149,31.354435
225.7257,12.410373,31.347947
225.7266,12.410597,31.341458
225.7275,12.41082,31.334966
225.72841,12.411045,31.328479
225.72931,12.411269,31.32198
225.73021,12.411494,31.315471
225.73119,12.411737,31.308478
225.73209,12.411963,31.30196
225.73299,12.412188,31.295445
225.73389,12.411628,31.285863
225.73479,12.409928,31.271861
225.73569,12.40823,31.257846
225.7366,12.406533,31.243828
225.7375,12.404839,31.229779
225.7384,12.403147,31.215727
225.7393,12.401457,31.201647
225.74028,12.399638,31.186494
225.74118,12.397952,31.172394
225.74208,12.396266,31.158279
225.74298,12.394584,31.144151
225.7439,12.392902,31.130032
225.7448,12.391224,31.115871
225.7457,12.389546,31.101707
225.7466,12.38787,31.087526
225.7475,12.386198,31.073321
225.74847,12.384397,31.058018
225.74937,12.382727,31.043792
225.75027,12.381481,31.033095
225.75117,12.383977,31.053991
225.75209,12.386474,31.074965
225.75299,12.388971,31.09597
225.75389,12.391468,31.117031
225.75479,12.393965,31.138146
225.75569,12.396464,31.159315
225.75659,12.398961,31.180543
225.75757,12.401651,31.203478
225.75847,12.404149,31.224825
225.75937,12.406649,31.246214
225.76028,12.409147,31.267686
225.76118,12.411646,31.289195
225.76208,12.414144,31.310764
225.76299,12.416643,31.332396
225.76389,12.419142,31.354076
225.76479,12.421643,31.375802
225.76576,12.424334,31.399273
225.76666,12.426835,31.421117
225.76756,12.426461,31.421182
225.76848,12.42534,31.415582
225.76938,12.424218,31.409965
225.77028,12.423096,31.404351
225.77118,12.421975,31.398737
225.77208,12.420853,31.393132
225.77298,12.419732,31.387524
225.7739,12.418611,31.381948
225.77486,12.417403,31.375907
225.77576,12.416282,31.370312
225.77667,12.415161,31.364729
225.77757,12.414039,31.359141
225.77847,12.412919,31.353554
225.77937,12.411798,31.347968
225.78027,12.410677,31.342392
225.78117,12.409556,31.336813
225.78209,12.408434,31.331267
225.78305,12.407228,31.325252
225.78395,12.405887,31.316796
225.78487,12.404313,31.305295
225.78577,12.40274,31.293793
225.78667,12.401167,31.282294
225.78757,12.399594,31.270812
225.78847,12.398021,31.259343
225.78937,12.396448,31.247887
225.79028,12.394877,31.236447
225.79118,12.393304,31.225016
225.79216,12.39161,31.21273
225.79306,12.390038,31.201323
225.79396,12.388467,31.189921
225.79486,12.386894,31.17854
225.79576,12.385323,31.167167
225.79666,12.383751,31.155804
225.79758,12.38218,31.144479
225.79848,12.380608,31.133145
225.79938,12.379038,31.121819
225.80035,12.378067,31.11398
225.80125,12.380555,31.127065
225.80215,12.383044,31.140113
225.80305,12.385536,31.153114
225.80396,12.38803,31.166082
225.80486,12.390526,31.179006
225.80577,12.393025,31.191894
225.80667,12.395525,31.204739
225.80757,12.398028,31.21754
225.80847,12.400534,31.230294
225.80945,12.403234,31.244003
225.81035,12.405743,31.256679
225.81125,12.408254,31.269316
225.81215,12.410768,31.281915
225.81305,12.413285,31.294462
225.81396,12.415802,31.306987
225.81487,12.418324,31.31946
225.81577,12.420846,31.331894
225.81667,12.423371,31.344282
225.81764,12.423512,31.349156
225.81854,12.423071,31.35182
225.81944,12.422633,31.354475
225.82034,12.422195,31.357129
225.82124,12.421755,31.359788
225.82216,12.421316,31.362467
225.82306,12.420876,31.365128
225.82396,12.420436,31.367786
225.82486,12.419998,31.370435
225.82576,12.419559,31.373092
225.82674,12.419085,31.375964
225.82764,12.418646,31.378618
225.82854,12.418206,31.381275
225.82944,12.417767,31.383928
225.83035,12.417327,31.386593
225.83125,12.416888,31.389242
225.83215,12.416448,31.391896
225.83305,12.416009,31.394546
225.83395,12.415324,31.392292
225.83493,12.414306,31.384282
225.83583,12.413363,31.376815
225.83673,12.412418,31.369357
225.83765,12.411475,31.361912
225.83855,12.410532,31.35444
225.83945,12.40959,31.346966
225.84035,12.408648,31.339492
225.84125,12.407707,31.332005
225.84215,12.406765,31.32452
225.84305,12.405825,31.317034
225.84402,12.404812,31.308968
225.84492,12.403873,31.301465
225.84584,12.402932,31.293991
225.84674,12.401994,31.286484
225.84764,12.401055,31.278979
225.84854,12.400117,31.271462
225.84944,12.399179,31.26395
225.85034,12.39823,31.256175
225.85126,12.397227,31.247249
225.85222,12.396148,31.237597
225.85312,12.395145,31.228649
225.85403,12.394143,31.219699
225.85493,12.393143,31.210729
225.85583,12.392141,31.201767
225.85674,12.391141,31.192803
225.85764,12.390142,31.18382
225.85854,12.389142,31.174843
225.85945,12.388143,31.165869
225.86041,12.387069,31.156175
225.86131,12.38607,31.147183
225.86223,12.385073,31.138201
225.86313,12.384078,31.129191
225.86403,12.383081,31.120186
225.86493,12.382086,31.111168
225.86583,12.381091,31.102151
225.86673,12.380097,31.09313
225.86765,12.381714,31.100717
225.86855,12.383722,31.110757
225.8695,12.385884,31.121553
225.87042,12.387893,31.131617
225.87132,12.389901,31.141668
225.87222,12.39191,31.151716
225.87312,12.393919,31.161767
225.87402,12.395928,31.171827
225.87492,12.397937,31.181889
225.87584,12.399947,31.191969
225.87674,12.401957,31.202031
225.8777,12.40412,31.212866
225.87862,12.406131,31.222953
225.87952,12.408141,31.233026
225.88042,12.410152,31.243096
225.88132,12.412163,31.25317
225.88222,12.414173,31.263255
225.88312,12.416184,31.273332
225.88403,12.417655,31.274872
225.88493,12.418701,31.269761
225.88583,12.41975,31.264637
225.88681,12.420878,31.259135
225.88771,12.421924,31.254017
225.88861,12.422972,31.248895
225.88951,12.424019,31.243772
225.89041,12.425066,31.238647
225.89133,12.426112,31.233547
225.89223,12.42716,31.228417
225.89313,12.428205,31.223296
225.89403,12.429251,31.21817
225.895,12.430379,31.212642
225.8959,12.431424,31.207515
225.8968,12.43247,31.202383
225.8977,12.433516,31.197247
225.8986,12.434562,31.192116
225.89952,12.435607,31.187004
225.90042,12.436146,31.180565
225.90132,12.435205,31.170293
225.90222,12.434264,31.16003
225.90312,12.433324,31.149759
225.9041,12.432312,31.138698
225.905,12.431371,31.128425
225.9059,12.430432,31.118136
225.9068,12.429492,31.10786
225.90771,12.428554,31.097577
225.90862,12.427615,31.087292
225.90952,12.426676,31.077003
225.91042,12.425738,31.066699
225.91132,12.424798,31.056405
225.9123,12.423789,31.045316
225.9132,12.42285,31.03501
225.9141,12.421913,31.024701
225.915,12.420976,31.014382
225.91591,12.420038,31.004081
225.91681,12.419102,30.993756
225.91771,12.418224,30.985372
225.91861,12.417351,30.977081
225.91951,12.416478,30.968798
225.92041,12.415605,30.960507
225.92139,12.414664,30.951596
225.92229,12.413792,30.943302
225.92319,12.412918,30.935014
225.9241,12.412046,30.926727
225.925,12.411174,30.918427
225.9259,12.410302,30.910124
225.9268,12.40943,30.901828
225.9277,12.408558,30.893524
225.9286,12.407685,30.885224
225.92958,12.406746,30.876294
225.93048,12.405873,30.867985
225.9314,12.405003,30.859689
225.9323,12.404131,30.851379
225.9332,12.40326,30.843067
225.9341,12.402206,30.846247
225.935,12.401051,30.855916
225.9359,12.399896,30.865588
225.9368,12.398741,30.875268
225.93771,12.397587,30.884962
225.93867,12.396344,30.895386
225.93959,12.395188,30.90511
225.94049,12.394033,30.914812
225.94139,12.392879,30.924518
225.94229,12.391724,30.934241
225.94319,12.390569,30.943967
225.94409,12.389414,30.953696
225.945,12.388259,30.963446
225.9459,12.387104,30.973186
225.94687,12.385861,30.983688
225.94778,12.384706,30.993453
225.94868,12.383551,31.003216
225.94958,12.382396,31.012989
225.95049,12.373696,30.970664
225.95139,12.349836,30.823003
225.95229,12.326034,30.674826
225.9532,12.302289,30.526151
225.9541,12.2786,30.376965
225.955,12.254967,30.227285
225.95598,12.22958,30.06555
225.95688,12.206063,29.914865
225.95778,12.182602,29.763699
225.95868,12.159194,29.612074
225.95958,12.135841,29.45998
225.96048,12.112541,29.307434
225.9614,12.089295,29.154453
225.9623,12.066103,29.001012
225.9632,12.042963,28.847137
225.96417,12.0181,28.680948
225.96507,11.995068,28.526184
225.96597,11.972086,28.371003
225.96687,11.948641,28.211327
225.96777,11.904427,27.883834
225.96867,11.860497,27.552858
225.96959,11.816845,27.218479
225.97049,11.773472,26.880733
225.97139,11.730371,26.539711
225.97229,11.687542,26.195466
225.97327,11.641717,25.821232
225.97417,11.599441,25.470513
225.97507,11.557425,25.116776
225.97597,11.515668,24.760082
225.97687,11.474164,24.400498
225.97778,11.432912,24.03809
225.97868,11.391905,23.672909
225.97958,11.351144,23.305011
225.98048,11.310621,22.934466
225.98146,11.267246,22.532529
225.98236,11.22721,22.156668
225.98326,11.187401,21.778339
225.98416,11.148633,21.411358
225.98508,11.110411,21.047248
225.98598,11.072409,20.680542
225.98688,11.034626,20.311308
225.98778,10.997056,19.939595
225.98868,10.9597,19.565455
225.98958,10.922549,19.18894
225.99055,10.88277,18.780861
225.99146,10.846041,18.399563
225.99236,10.809509,18.016043
225.99327,10.773171,17.630344
225.99417,10.737023,17.2425
225.99507,10.701061,16.852581
225.99597,10.665283,16.46062
225.99687,10.629684,16.066664
225.99777,10.59426,15.670759
225.99875,10.556305,15.242278
225.99965,10.521235,14.842475
226.00055,10.485678,14.455377
226.00146,10.449313,14.087867
226.00237,10.413065,13.719121
226.00327,10.376931,13.349154
226.00417,10.34091,12.978001
226.00507,10.304997,12.6057
226.00597,10.269192,12.23227
226.00688,10.233489,11.857759
226.00784,10.195153,11.453248
226.00874,10.159657,11.07655
226.00966,10.124256,10.698856
226.01056,10.088945,10.320188
226.01146,10.053724,9.9405738
226.01236,10.018589,9.5600346
226.01326,9.9835375,9.1786145
226.01416,9.9485671,8.7963365
226.01508,9.9136731,8.4132208
226.01604,9.8761782,7.9997364
226.01694,9.8414153,7.6142662
226.01785,9.8065274,7.221804
226.01875,9.7717003,6.8287343
226.01965,9.7369313,6.4350854
226.02055,9.7022172,6.0408679
226.02145,9.6675557,5.6461375
226.02235,9.6329432,5.2509124
226.02327,9.5983769,4.8552239
226.02417,9.5638533,4.4590883
226.02515,9.5267186,4.032014
226.02605,9.4922747,3.6350471
226.02695,9.4578642,3.2377272
226.02785,9.4234846,2.8400692
226.02875,9.3891322,2.4421161
226.02965,9.3548046,2.0438828
226.03055,9.3204986,1.6454006
226.03146,9.2862104,1.2466891
226.03236,9.2519379,0.84779195
226.03334,9.2150436,0.41801951
226.03424,9.1948515,0.17897085
226.03514,9.1783236,-0.018351367
226.03604,9.1617949,-0.21566296
226.03694,9.1452661,-0.4129721
226.03784,9.1287361,-0.61026991
226.03876,9.1122063,-0.807546
226.03966,9.0956735,-1.0048154
226.04056,9.0791385,-1.2020637
226.04153,9.0613293,-1.4144556
226.04243,9.0447887,-1.6116492
226.04333,9.0282456,-1.8088241
226.04424,9.0116988,-2.0059584
226.04514,8.9951475,-2.2030526
226.04604,8.978593,-2.4001015
226.04695,8.9620335,-2.5971204
226.04785,8.9454683,-2.7940854
226.04875,8.9288982,-2.9909987
226.04965,8.912322,-3.187864
226.05063,8.9028733,-3.3103841
226.05153,8.903606,-3.3230104
226.05243,8.9043381,-3.335636
226.05333,8.9050688,-3.3482716
226.05423,8.9057994,-3.3609139
226.05515,8.9065298,-3.373576
226.05605,8.9072589,-3.3862462
226.05695,8.9079873,-3.3989147
226.05785,8.9087144,-3.4115942
226.05882,8.9094973,-3.4252636
226.05972,8.9102235,-3.4379591
226.06062,8.9109487,-3.4506737
226.06152,8.9116729,-3.4633896
226.06242,8.9123971,-3.4761151
226.06334,8.9131204,-3.4888491
226.06424,8.9138431,-3.5015922
226.06514,8.9145647,-3.5143506
226.06604,8.9152855,-3.5271037
226.06694,8.9158689,-3.540266
226.06792,8.9151904,-3.5581516
226.06882,8.9145596,-3.5747481
226.06972,8.9139282,-3.5913449
226.07062,8.9132965,-3.6079384
226.07153,8.9126646,-3.6245326
226.07243,8.9120313,-3.6411222
226.07333,8.9113975,-3.6577019
226.07423,8.9107636,-3.6742827
226.07513,8.910129,-3.6908587
226.07611,8.9094452,-3.708691
226.07701,8.9088093,-3.725271
226.07791,8.9081729,-3.7418336
226.07883,8.9075367,-3.758398
226.07973,8.9068992,-3.7749567
226.08063,8.9062609,-3.791509
226.08153,8.9056223,-3.8080581
226.08243,8.9049832,-3.8246081
226.08333,8.9043435,-3.8411533
226.08423,8.9031842,-3.8482617
226.0852,8.9017899,-3.8532744
226.0861,8.900496,-3.8579187
226.08702,8.8992021,-3.8625755
226.08792,8.897908,-3.8672215
226.08882,8.896614,-3.8718913
226.08972,8.8953195,-3.8765568
226.09062,8.8940261,-3.8812197
226.09152,8.8927318,-3.8858914
226.09244,8.8914387,-3.8905538
226.0934,8.8900449,-3.8956013
226.0943,8.8887512,-3.9002694
226.09521,8.8874576,-3.9049573
226.09612,8.8861641,-3.9096498
226.09702,8.8848706,-3.9143273
226.09792,8.8835772,-3.9190287
226.09882,8.8822837,-3.9237124
226.09972,8.8809903,-3.92842
226.10063,8.8815224,-3.9152882
226.10153,8.883987,-3.8832833
226.1025,8.8866417,-3.8488085
226.10341,8.8891068,-3.8167909
226.10431,8.8915718,-3.7847787
226.10521,8.894036,-3.7527757
226.10611,8.8965004,-3.7207666
226.10701,8.8989653,-3.688759
226.10791,8.9014298,-3.6567445
226.10883,8.9038942,-3.6247444
226.10973,8.9063583,-3.5927376
226.11069,8.9090118,-3.5582573
226.1116,8.9114767,-3.5262531
226.1125,8.9139402,-3.4942548
226.1134,8.9164038,-3.4622505
226.1143,8.918868,-3.4302442
226.1152,8.9213317,-3.3982341
226.1161,8.9237948,-3.3662355
226.11702,8.9256473,-3.3408948
226.11792,8.9246705,-3.3462773
226.11882,8.9236934,-3.3516632
226.1198,8.9226412,-3.3574578
226.1207,8.9216632,-3.3628295
226.1216,8.9206858,-3.3681975
226.1225,8.9197074,-3.3735702
226.1234,8.9187291,-3.3789317
226.1243,8.917751,-3.3842857
226.12521,8.9167725,-3.3896382
226.12611,8.9157936,-3.3949857
226.12701,8.9148147,-3.4003324
226.12799,8.9137602,-3.4060675
