# GET [h], RA [h], DEC [deg]
268.7036,7.7636041,-7.1857807
268.70453,7.7649584,-7.1963725
268.70547,7.7664184,-7.2077721
268.7064,7.767772,-7.2183036
268.7073,7.7691286,-7.2288691
268.7082,7.7704851,-7.2394077
268.7091,7.7718421,-7.2499317
268.71,7.7731979,-7.2604201
268.7109,7.7745552,-7.2709113
268.7118,7.7759132,-7.2813955
268.7127,7.7772727,-7.2918649
268.71368,7.7787344,-7.3030973
268.71457,7.7800934,-7.3135314
268.71548,7.781454,-7.3239708
268.7164,7.7828144,-7.3343785
268.7173,7.7832076,-7.3425627
268.7182,7.7823338,-7.3478737
268.72,7.7805852,-7.3584698
268.72092,7.7797124,-7.3637958
268.7218,7.7788383,-7.3691001
268.72278,7.777897,-7.3748138
268.7237,7.7770223,-7.3800989
268.72458,7.7761474,-7.3853923
268.7255,7.7752731,-7.3906924
268.72638,7.7743988,-7.3959798
268.72818,7.7726505,-7.4065857
268.7291,7.771777,-7.4118881
268.73096,7.7699596,-7.4228649
268.73187,7.7690842,-7.4281402
268.7328,7.7682104,-7.4334406
268.73367,7.767613,-7.4359045
268.7346,7.7689648,-7.4187674
268.73547,7.7703151,-7.4016622
268.7364,7.7716678,-7.3846327
268.7373,7.7730196,-7.3676361
268.7382,7.774374,-7.3507184
268.7391,7.7757278,-7.3338392
268.74008,7.7771876,-7.3157341
268.74097,7.778544,-7.2989816
268.74188,7.7799002,-7.2822721
268.74368,7.7826168,-7.249043
268.7446,7.7839765,-7.2325077
268.74548,7.7853358,-7.2160196
268.7464,7.7866976,-7.1996036
268.74728,7.7880587,-7.1832322
268.74826,7.7895253,-7.1656686
268.74918,7.7908896,-7.1494293
268.75006,7.7922523,-7.133212
268.75098,7.7915092,-7.1581181
268.75186,7.7902951,-7.1921986
268.75278,7.7890817,-7.2262872
268.7537,7.7878699,-7.2603928
268.75458,7.7866566,-7.2944707
268.7555,7.7854451,-7.3285799
268.75638,7.7842323,-7.3626624
268.75735,7.7829281,-7.3993876
268.75827,7.781717,-7.4334862
268.75916,7.7805078,-7.4676069
268.76007,7.7792976,-7.5017065
268.761,7.7780893,-7.5358381
268.76187,7.7768815,-7.5699694
268.7628,7.7756729,-7.6040763
268.76367,7.7744636,-7.638192
268.7646,7.7732563,-7.6723176
268.76556,7.7719577,-7.7090827
268.76645,7.7707507,-7.7432078
268.76736,7.7708033,-7.7549334
268.76825,7.7720642,-7.7450341
268.76917,7.773324,-7.7351432
268.77008,7.7745841,-7.725239
268.77097,7.7758436,-7.7153254
268.77188,7.7771029,-7.7054052
268.77277,7.7783616,-7.6954764
268.77466,7.7809747,-7.6748372
268.77554,7.7822319,-7.6648873
268.77646,7.7834888,-7.6549165
268.77737,7.7847453,-7.6449562
268.77826,7.7860007,-7.634968
268.77917,7.787256,-7.6249767
268.78006,7.7885118,-7.6149889
268.78098,7.789766,-7.60499
268.78186,7.7910208,-7.5949729
268.78284,7.792371,-7.5841831
268.78467,7.7798775,-5.8613198
268.78555,7.768847,-4.4329102
268.78647,7.7579493,-3.0035186
268.78735,7.7471354,-1.5735856
268.78915,7.725553,1.2860479
268.79007,7.7146682,2.7148811
268.79193,7.6915223,5.6778782
268.79285,7.6799721,7.1013857
268.79376,7.6680564,8.5222474
268.79465,7.6556939,9.9400179
268.79556,7.6427997,11.354234
268.79736,7.6150524,14.170012
268.79828,7.6000033,15.57057
268.79916,7.5840312,16.965524
268.80106,7.5489587,20.094731
268.80194,7.5317429,21.74545
268.80286,7.5136101,23.382088
268.80374,7.49428,25.003786
268.80466,7.4734592,26.609607
268.80737,7.3988952,31.321476
268.80832,7.3664307,32.969671
268.80923,7.3329382,34.47708
268.81284,7.1582278,40.244533
268.81375,7.1020681,41.60829
268.81467,7.0399262,42.934519
268.81647,6.8956,45.458221
268.81744,6.9388782,48.335551
268.82013,7.2616498,56.732911
271.3507,17.147843,-61.876026
271.3516,17.24271,-62.548244
271.3525,17.341876,-63.193234
271.3534,17.44539,-63.810089
271.3543,17.55327,-64.397849
271.3552,17.665499,-64.955512
271.3561,17.782021,-65.482103
271.3571,17.912185,-66.013276
271.35797,18.037231,-66.472166
271.3589,18.166084,-66.897046
271.3598,18.298468,-67.287104
271.3607,18.434048,-67.641662
271.3616,18.572425,-67.960124
271.3625,18.713146,-68.242104
271.3634,18.855694,-68.487382
271.36432,18.999519,-68.695997
271.36526,19.155147,-68.879937
271.36618,19.299687,-69.01347
271.3671,19.460445,-69.05409
271.36798,19.664037,-68.87527
271.3689,19.860672,-68.626728
271.36978,20.04902,-68.312856
271.3707,20.228014,-67.938609
271.37158,20.396869,-67.509435
271.3725,20.555061,-67.030904
271.3734,20.702319,-66.508888
271.3744,20.848588,-65.904597
271.37527,20.973093,-65.310427
271.3762,21.08693,-64.689944
271.37708,21.190445,-64.048394
271.378,21.284035,-63.390615
271.37888,21.368153,-62.721249
271.3798,21.443267,-62.04453
271.3807,21.509863,-61.364472
271.3816,21.568406,-60.684636
271.38257,21.622997,-59.956642
271.38348,21.666314,-59.287668
271.41714,22.215191,-46.840967
271.41806,22.213996,-46.8312
271.41895,22.212804,-46.821441
271.41986,22.211611,-46.811687
271.42078,22.21042,-46.801931
271.42166,22.209224,-46.79219
271.42258,22.208032,-46.782452
271.42346,22.206838,-46.772717
271.42438,22.205644,-46.762993
271.4253,22.20445,-46.753271
271.42624,22.203163,-46.742803
271.42715,22.201971,-46.733095
271.42807,22.200778,-46.72339
271.42896,22.19958,-46.713687
271.42987,22.198387,-46.703991
271.43076,22.197193,-46.694303
271.43167,22.195997,-46.684622
271.43256,22.194803,-46.674937
271.43347,22.193609,-46.665269
271.43445,22.192322,-46.654855
271.43533,22.191129,-46.645192
271.43625,22.189934,-46.635535
271.43716,22.188737,-46.625883
271.43805,22.187543,-46.616238
271.43896,22.186349,-46.606597
271.43985,22.185152,-46.596959
271.44077,22.183956,-46.587332
271.44168,22.182762,-46.577704
271.44257,22.181568,-46.568089
271.44354,22.180279,-46.557736
271.44446,22.179083,-46.548127
271.44534,22.177886,-46.538518
271.44626,22.17669,-46.528927
271.44714,22.175495,-46.519339
271.44806,22.174297,-46.509748
271.44894,22.173101,-46.500166
271.44986,22.171905,-46.490596
271.45078,22.170207,-46.491493
271.45172,22.168086,-46.498551
271.45264,22.166113,-46.50509
271.45355,22.164141,-46.511613
271.45444,22.16217,-46.518128
271.45535,22.160198,-46.524618
271.45624,22.158226,-46.5311
271.45715,22.156252,-46.537567
271.45807,22.154278,-46.544016
271.45895,22.152302,-46.550449
271.45987,22.150328,-46.556877
271.46085,22.148201,-46.563776
271.46173,22.146226,-46.570172
271.46265,22.144248,-46.576544
271.46353,22.142271,-46.582903
271.46445,22.140293,-46.589255
271.46533,22.138317,-46.595591
271.46625,22.136337,-46.601913
271.46716,22.135381,-46.620072
271.46805,22.136397,-46.661103
271.46902,22.137493,-46.7053
271.46994,22.138513,-46.746328
271.47083,22.139531,-46.787342
271.47174,22.140554,-46.828363
271.47263,22.141576,-46.869375
271.47354,22.142601,-46.910378
271.47446,22.143627,-46.951389
271.47534,22.144655,-46.992389
271.47626,22.145682,-47.033375
271.47714,22.146713,-47.074368
271.47812,22.147824,-47.118504
271.47903,22.148856,-47.159481
271.47992,22.149889,-47.200461
271.48083,22.150927,-47.241429
271.48175,22.151962,-47.282385
271.48264,22.153002,-47.32335
271.48355,22.154007,-47.362542
271.48444,22.153987,-47.351216
271.48535,22.15397,-47.339885
271.48633,22.15395,-47.327683
271.4872,22.15393,-47.316355
271.48813,22.153913,-47.305023
271.489,22.153894,-47.293689
271.48993,22.153877,-47.282352
271.49084,22.153858,-47.271018
271.49173,22.153837,-47.25969
271.49265,22.15382,-47.248354
271.49353,22.153802,-47.237013
271.49445,22.153784,-47.225677
271.49542,22.153764,-47.213476
271.4963,22.153744,-47.202139
271.49722,22.153727,-47.190802
271.49814,22.153708,-47.179462
271.49902,22.15369,-47.168128
271.49994,22.15367,-47.156788
271.50082,22.154275,-47.142563
271.50174,22.155114,-47.12724
271.50262,22.155955,-47.111918
271.5036,22.156857,-47.095414
271.50452,22.157697,-47.080089
271.5054,22.158535,-47.064765
271.50632,22.159374,-47.049437
271.50723,22.160212,-47.034105
271.50812,22.16105,-47.018774
271.50903,22.161887,-47.003442
271.50992,22.162728,-46.988111
271.51083,22.163565,-46.972775
271.51175,22.164401,-46.957432
271.5127,22.165306,-46.940913
271.5136,22.166141,-46.925568
271.51453,22.166978,-46.910226
271.5154,22.167816,-46.894886
271.51633,22.168652,-46.879538
271.5172,22.169285,-46.861191
271.51813,22.169631,-46.838665
271.51904,22.169979,-46.816131
271.51993,22.170323,-46.793604
271.5209,22.170698,-46.769335
271.52182,22.171047,-46.746802
271.5227,22.171393,-46.724268
271.52362,22.171742,-46.701729
271.5245,22.172094,-46.679192
271.52542,22.172442,-46.656652
271.5263,22.172793,-46.634117
271.52722,22.173144,-46.61157
271.52814,22.173494,-46.589029
271.52902,22.173848,-46.566484
271.53,22.174227,-46.542209
271.5309,22.174578,-46.519662
271.5318,22.174933,-46.497114
271.5327,22.175288,-46.474567
271.5336,22.175338,-46.455993
271.53543,22.170554,-46.482909
271.53632,22.16816,-46.496413
271.53723,22.165765,-46.509935
271.5382,22.163188,-46.524534
271.5391,22.160795,-46.538119
271.54,22.158398,-46.551721
271.5409,22.156005,-46.565365
271.5418,22.153607,-46.579028
271.5427,22.151212,-46.592716
271.5436,22.148815,-46.606432
271.54453,22.14642,-46.620178
271.5454,22.144022,-46.633951
271.5464,22.141441,-46.648807
271.5473,22.139043,-46.66263
271.5482,22.136646,-46.676488
271.5491,22.134247,-46.690369
271.55,22.131848,-46.704273
271.5509,22.131629,-46.693832
271.55182,22.131945,-46.677412
271.5527,22.132261,-46.660981
271.55362,22.132574,-46.644556
271.5545,22.13289,-46.628127
271.55548,22.133227,-46.610432
271.5564,22.133542,-46.593999
271.55728,22.133855,-46.577561
271.5582,22.134169,-46.561123
271.55908,22.134482,-46.54469
271.56,22.134794,-46.528254
271.5609,22.135105,-46.511813
271.5618,22.135416,-46.495364
271.5627,22.135727,-46.478921
271.5637,22.136063,-46.46121
271.56458,22.136372,-46.444761
271.5655,22.136684,-46.428314
271.56638,22.136993,-46.411858
271.5673,22.139548,-46.414976
271.5682,22.144398,-46.438014
271.5691,22.149251,-46.461026
271.57,22.154109,-46.483983
271.5709,22.158967,-46.506914
271.5718,22.163831,-46.529796
271.57278,22.169073,-46.5544
271.57367,22.173943,-46.577207
271.5746,22.178817,-46.599966
271.5755,22.183696,-46.622698
271.5764,22.188577,-46.645381
271.5773,22.19346,-46.668034
271.5782,22.198349,-46.690644
271.5791,22.203241,-46.713207
271.58,22.208135,-46.735738
271.58096,22.213411,-46.759958
271.58188,22.218312,-46.78241
271.58276,22.223216,-46.804819
271.58368,22.227298,-46.822228
271.5846,22.227787,-46.818156
271.58548,22.228276,-46.814083
271.5864,22.228765,-46.810017
271.58728,22.229257,-46.805961
271.5882,22.229747,-46.801902
271.5891,22.230235,-46.79786
271.59006,22.230763,-46.793497
271.59097,22.231253,-46.789453
271.5919,22.231742,-46.785418
271.59277,22.232232,-46.781385
271.5937,22.232723,-46.777355
271.59457,22.233212,-46.773336
271.5955,22.233701,-46.769321
271.59637,22.23419,-46.765308
271.5973,22.234683,-46.761303
271.59827,22.23521,-46.756987
271.59915,22.235699,-46.752989
271.60007,22.23619,-46.748989
271.60098,22.235455,-46.734427
271.60187,22.234552,-46.71841
271.60278,22.233651,-46.702398
271.60367,22.232746,-46.68639
271.60458,22.231843,-46.670382
271.6055,22.230942,-46.654379
271.60638,22.230039,-46.638383
271.60736,22.229068,-46.621158
271.60828,22.228165,-46.605157
271.60916,22.227263,-46.589172
271.61008,22.22636,-46.573182
271.61096,22.22546,-46.557205
271.61188,22.224556,-46.54122
271.6128,22.223653,-46.525239
271.61368,22.222751,-46.509272
271.6146,22.221847,-46.493293
271.61557,22.220876,-46.4761
271.61646,22.219974,-46.46013
271.61737,22.217937,-46.451466
271.61826,22.21505,-46.448241
271.61917,22.212165,-46.445001
271.62006,22.209278,-46.441752
271.62097,22.206392,-46.438483
271.6219,22.203509,-46.435212
271.62277,22.200622,-46.431931
271.6237,22.197737,-46.428633
271.62466,22.19463,-46.425069
271.62555,22.191746,-46.421737
271.62646,22.188862,-46.418407
271.62735,22.185977,-46.415056
271.62827,22.183091,-46.411693
271.62918,22.180207,-46.408326
271.63007,22.177322,-46.404934
271.63098,22.17444,-46.40154
271.63187,22.171555,-46.398127
271.63284,22.168449,-46.394438
271.63376,22.166165,-46.396205
271.63464,22.165551,-46.412425
271.63556,22.164938,-46.428643
271.63644,22.164321,-46.444858
271.63736,22.163706,-46.461073
271.63828,22.16309,-46.477281
271.63916,22.162475,-46.493494
271.64008,22.161861,-46.509709
271.64096,22.161244,-46.525907
271.64194,22.16058,-46.543357
271.64285,22.159962,-46.559559
271.64374,22.159347,-46.575761
271.64465,22.158729,-46.591952
271.64557,22.158114,-46.608149
271.64645,22.157495,-46.624339
271.64737,22.156878,-46.640529
271.64825,22.156258,-46.656714
271.64917,22.155643,-46.672897
271.65015,22.154976,-46.690324
271.65103,22.155042,-46.700973
271.65195,22.155139,-46.71136
271.65283,22.155234,-46.72176
271.65375,22.15533,-46.732154
271.65466,22.155422,-46.742548
271.65555,22.155517,-46.752944
271.65646,22.155612,-46.763341
271.65735,22.155708,-46.773732
271.65826,22.155803,-46.78413
271.65924,22.155904,-46.795326
271.66013,22.155998,-46.80573
271.66104,22.156094,-46.816121
271.66196,22.156187,-46.826528
271.66284,22.156281,-46.836926
271.66376,22.156375,-46.847324
271.66464,22.156469,-46.857722
271.66556,22.156561,-46.868124
271.66647,22.156653,-46.878522
271.66742,22.157445,-46.883184
271.66833,22.158606,-46.88351
271.66925,22.159764,-46.883843
271.67014,22.160922,-46.884184
271.67105,22.16208,-46.884526
271.67194,22.163239,-46.884884
271.67285,22.164395,-46.885242
271.67374,22.165554,-46.885603
271.67465,22.166713,-46.885977
271.67557,22.16787,-46.886344
271.6765,22.169115,-46.88676
271.67743,22.170274,-46.887144
271.67834,22.171431,-46.887543
271.67923,22.172587,-46.887934
271.68015,22.173745,-46.888341
271.68103,22.174901,-46.888747
271.68195,22.176058,-46.88916
271.68286,22.177212,-46.88958
271.68375,22.178266,-46.891031
271.68472,22.179089,-46.895672
271.68564,22.179851,-46.899986
271.68652,22.180613,-46.904306
271.68744,22.181378,-46.908645
271.68832,22.182139,-46.912984
271.68924,22.1829,-46.917333
271.69012,22.183662,-46.921686
271.69104,22.184424,-46.926067
271.69196,22.185184,-46.930442
271.69284,22.185945,-46.934821
271.69382,22.186764,-46.939553
271.69473,22.187525,-46.943958
271.69562,22.188285,-46.948371
271.69653,22.189046,-46.952793
271.69742,22.189803,-46.957225
271.69833,22.190561,-46.961662
271.69925,22.19132,-46.966104
271.70013,22.192079,-46.970569
271.70105,22.193825,-46.957983
271.70203,22.195754,-46.943573
271.7029,22.197542,-46.93019
271.70383,22.199332,-46.916783
271.7047,22.201116,-46.903366
271.70563,22.202905,-46.889933
271.70654,22.204688,-46.876477
271.70743,22.206474,-46.86301
271.70834,22.208257,-46.849532
271.70923,22.210036,-46.836032
271.71014,22.211817,-46.822524
271.71112,22.213735,-46.807953
271.712,22.215512,-46.794404
271.71292,22.217289,-46.780847
271.7138,22.219064,-46.767271
271.71472,22.220838,-46.753682
271.71564,22.222611,-46.740071
271.71652,22.224385,-46.726452
271.71744,22.22362,-46.703449
271.71832,22.221484,-46.675402
271.7193,22.219183,-46.645221
271.7202,22.217044,-46.617223
271.7211,22.214905,-46.589253
271.72202,22.212766,-46.561296
271.72293,22.210626,-46.533373
271.72382,22.208486,-46.505474
271.72473,22.206345,-46.477599
271.72562,22.204204,-46.44975
271.72653,22.202063,-46.421913
271.72742,22.19992,-46.394112
271.7284,22.197611,-46.364203
271.7293,22.195465,-46.336448
271.7302,22.19332,-46.308722
271.7311,22.191173,-46.281019
271.73203,22.189027,-46.253341
271.7329,22.186879,-46.225692
271.73383,22.184953,-46.21085
271.7347,22.183446,-46.220695
271.73563,22.181941,-46.230536
271.7366,22.180319,-46.241129
271.7375,22.178814,-46.250964
271.7384,22.177306,-46.260789
271.73932,22.175798,-46.270614
271.7402,22.174293,-46.28044
271.74112,22.172783,-46.290259
271.742,22.171274,-46.300077
271.74292,22.169766,-46.309889
271.7438,22.168256,-46.319695
271.74478,22.166631,-46.330261
271.7457,22.16512,-46.340057
271.74658,22.163608,-46.349857
271.7475,22.1621,-46.359651
271.7484,22.160588,-46.369441
271.7493,22.159076,-46.379227
271.7502,22.157616,-46.389245
271.7511,22.157631,-46.405833
271.752,22.157648,-46.422427
271.75293,22.157663,-46.439011
271.75388,22.15768,-46.456867
271.7548,22.157696,-46.473454
271.7557,22.157711,-46.490032
271.7566,22.157728,-46.50662
271.7575,22.157743,-46.5232
271.7584,22.157759,-46.539782
271.7593,22.157773,-46.556363
271.76022,22.157791,-46.572939
271.7611,22.157805,-46.589519
271.7621,22.157823,-46.607375
271.763,22.157836,-46.623944
271.7639,22.157853,-46.64052
271.7648,22.157867,-46.657098
271.7657,22.157884,-46.673675
271.7666,22.157898,-46.690243
271.7675,22.158894,-46.692776
271.7684,22.160258,-46.690002
271.76932,22.161623,-46.687236
271.7702,22.162986,-46.684477
271.77118,22.164457,-46.681509
271.7721,22.16582,-46.678759
271.77298,22.167184,-46.676008
271.7739,22.168548,-46.673264
271.77478,22.16991,-46.670528
271.7757,22.171275,-46.667797
271.7766,22.172639,-46.665065
271.7775,22.174002,-46.662336
271.7784,22.175364,-46.659617
271.7794,22.176832,-46.656686
271.78027,22.178194,-46.653973
271.7812,22.179555,-46.651268
271.78207,22.180917,-46.648563
271.783,22.182278,-46.645864
271.7848,22.184411,-46.66284
271.7857,22.185356,-46.67591
271.7866,22.1863,-46.688995
271.7875,22.187245,-46.702076
271.78848,22.188262,-46.716177
271.78937,22.189206,-46.729272
271.79028,22.19015,-46.742377
271.79117,22.191093,-46.755475
271.79208,22.192038,-46.768587
271.793,22.192981,-46.781689
271.79388,22.193925,-46.794813
271.7948,22.194867,-46.80793
271.7957,22.195811,-46.821055
271.79666,22.196827,-46.835191
271.79758,22.197769,-46.848329
271.79846,22.198713,-46.861468
271.79938,22.199658,-46.874609
271.8003,22.200478,-46.885775
271.80118,22.200332,-46.881027
271.8021,22.200185,-46.876288
271.80298,22.200039,-46.871547
271.8039,22.199896,-46.866801
271.80478,22.19975,-46.862067
271.80576,22.199595,-46.856968
271.80667,22.19945,-46.852234
271.80756,22.199306,-46.847503
271.80847,22.199164,-46.842783
271.8094,22.199018,-46.838053
271.81027,22.198874,-46.833328
271.8112,22.198734,-46.82861
271.81207,22.19859,-46.823891
271.813,22.198448,-46.81917
271.81396,22.198295,-46.814094
271.81485,22.198153,-46.809389
271.81577,22.198011,-46.804677
271.81668,22.197869,-46.799967
271.81757,22.195449,-46.789547
271.81848,22.192471,-46.777713
271.81937,22.189493,-46.765853
271.82028,22.186516,-46.753966
271.82117,22.183543,-46.742062
271.82208,22.180573,-46.730136
271.82306,22.177375,-46.71726
271.82394,22.174406,-46.705288
271.82486,22.171436,-46.693284
271.82578,22.168471,-46.681264
271.82666,22.165507,-46.669222
271.82758,22.162546,-46.657161
271.82846,22.159582,-46.645066
271.82938,22.156621,-46.632962
271.8303,22.153664,-46.620827
271.83124,22.15048,-46.607735
271.83215,22.147523,-46.595555
271.83307,22.14457,-46.583355
271.83395,22.144545,-46.587433
271.83487,22.147505,-46.608094
271.83575,22.150474,-46.62872
271.83667,22.153445,-46.649294
271.83755,22.156423,-46.66983
271.83847,22.159407,-46.69032
271.8394,22.162394,-46.710775
271.84033,22.165619,-46.732748
271.84125,22.168617,-46.753104
271.84216,22.171622,-46.773417
271.84305,22.17463,-46.793687
271.84396,22.177647,-46.813914
271.84485,22.180665,-46.834099
271.84576,22.183692,-46.85424
271.84668,22.186722,-46.87433
271.84756,22.189757,-46.894387
271.84854,22.193034,-46.915932
271.84946,22.196079,-46.935888
271.85034,22.197984,-46.94604
271.85126,22.194919,-46.913887
271.85214,22.191857,-46.881743
271.85306,22.188797,-46.849616
271.85397,22.185736,-46.8175
271.85486,22.182675,-46.785391
271.85577,22.179616,-46.753304
271.85666,22.176559,-46.721223
271.85764,22.173267,-46.686693
271.85855,22.170211,-46.654644
271.85944,22.167156,-46.62261
271.86035,22.164103,-46.590582
271.86124,22.161048,-46.558574
271.86215,22.157997,-46.526571
271.86307,22.154948,-46.494589
271.86395,22.151897,-46.462622
271.86487,22.148849,-46.430662
271.86584,22.145565,-46.396264
271.86673,22.142518,-46.364338
271.86765,22.144248,-46.378942
271.86853,22.146634,-46.399903
271.86945,22.149017,-46.42086
271.87036,22.151405,-46.44182
271.87125,22.153794,-46.462776
271.87216,22.156181,-46.483737
271.87305,22.158571,-46.504699
271.87396,22.160959,-46.52565
271.87494,22.163534,-46.548215
271.87582,22.165929,-46.569175
271.87674,22.168323,-46.590131
271.87762,22.170716,-46.61108
271.87854,22.173113,-46.632037
271.87946,22.175508,-46.652984
271.88034,22.177907,-46.673935
271.88126,22.180306,-46.694887
271.88214,22.182704,-46.715841
271.88312,22.185289,-46.738397
271.88403,22.186306,-46.750523
271.88492,22.186289,-46.756069
271.88583,22.186268,-46.761604
271.88675,22.186248,-46.767151
271.88763,22.186229,-46.772702
271.88855,22.186208,-46.77825
271.88943,22.186187,-46.783803
271.89035,22.186168,-46.789361
271.89124,22.186145,-46.794917
271.8922,22.186122,-46.800912
271.89313,22.186099,-46.806483
271.89404,22.186077,-46.812049
271.89493,22.186055,-46.817623
271.89584,22.186032,-46.823203
271.89673,22.186008,-46.828785
271.89764,22.185985,-46.834374
271.89853,22.185961,-46.839953
271.89944,22.185935,-46.845545
271.90042,22.185326,-46.847653
271.9013,22.183097,-46.8384
271.90222,22.180868,-46.829132
271.90314,22.178642,-46.819837
271.90402,22.176418,-46.810518
271.90494,22.174194,-46.801182
271.90582,22.171973,-46.79182
271.90674,22.169753,-46.782439
271.90765,22.167535,-46.773033
271.90854,22.165319,-46.763602
271.90952,22.162932,-46.753417
271.91043,22.160721,-46.743946
271.91132,22.15851,-46.734447
271.91223,22.156301,-46.724928
271.91312,22.154094,-46.715382
271.91403,22.151888,-46.705819
271.91492,22.149684,-46.696232
271.91583,22.147482,-46.686621
271.91675,22.145282,-46.676982
271.9177,22.147361,-46.693878
271.9186,22.149818,-46.712745
271.91953,22.152273,-46.731603
271.9204,22.154728,-46.750465
271.92133,22.157184,-46.769306
271.9222,22.159642,-46.788153
271.92313,22.162102,-46.806988
271.92404,22.164563,-46.825821
271.92493,22.167026,-46.844644
271.9259,22.16968,-46.864916
271.92682,22.172141,-46.88373
271.9277,22.174609,-46.90254
271.92862,22.177076,-46.921343
271.9295,22.179545,-46.940137
271.93042,22.182014,-46.958927
271.9313,22.184484,-46.977721
271.93222,22.186956,-46.996498
271.93314,22.189429,-47.015266
271.93402,22.189839,-47.005992
271.935,22.188617,-46.973401
271.9359,22.187487,-46.94314
271.9368,22.186355,-46.912872
271.9377,22.185227,-46.882605
271.9386,22.184098,-46.852328
271.9395,22.18297,-46.822049
271.94043,22.181846,-46.791766
271.9413,22.18072,-46.76148
271.94223,22.179599,-46.731193
271.9432,22.178387,-46.698578
271.9441,22.177269,-46.668283
271.945,22.176148,-46.637982
271.9459,22.175028,-46.607678
271.9468,22.173912,-46.577379
271.94772,22.172794,-46.547071
271.9486,22.171681,-46.516767
271.94952,22.170566,-46.48645
271.9504,22.170062,-46.465735
271.95132,22.171259,-46.471709
271.9523,22.172544,-46.478145
271.9532,22.173743,-46.484121
271.9541,22.174936,-46.490101
271.955,22.176132,-46.496071
271.9559,22.177328,-46.50205
271.95682,22.178527,-46.508024
271.9577,22.179722,-46.513996
271.95862,22.180917,-46.519964
271.9595,22.182113,-46.525932
271.96048,22.183403,-46.532364
271.9614,22.184599,-46.538329
271.96228,22.185798,-46.544303
271.9632,22.186995,-46.550263
271.9641,22.188191,-46.556234
271.965,22.18939,-46.562199
271.9659,22.190587,-46.56816
271.9668,22.191784,-46.574122
271.9677,22.194425,-46.597447
271.9686,22.197132,-46.621545
271.96957,22.200049,-46.647498
271.9705,22.202758,-46.671578
271.97137,22.20547,-46.695659
271.9723,22.208185,-46.719736
271.9732,22.210901,-46.743801
271.9741,22.213618,-46.767862
271.975,22.216339,-46.791913
271.9759,22.219059,-46.81596
271.9768,22.221781,-46.839994
271.97778,22.224716,-46.865875
271.97867,22.227442,-46.889896
271.97958,22.230172,-46.913913
271.9805,22.232903,-46.937917
271.98138,22.235635,-46.961915
271.9823,22.238369,-46.985915
271.9832,22.241103,-47.009899
271.9841,22.243906,-47.033212
271.985,22.246741,-47.056145
271.9859,22.249583,-47.079074
271.98688,22.252644,-47.103761
271.9878,22.255488,-47.126668
271.98868,22.258334,-47.149563
271.9896,22.26118,-47.172449
271.99048,22.264029,-47.195324
271.9914,22.266883,-47.218186
271.99228,22.269736,-47.241047
271.9932,22.272593,-47.263886
271.9941,22.275452,-47.286718
271.99506,22.27853,-47.311302
271.99597,22.281392,-47.334111
271.9969,22.284256,-47.356913
271.99777,22.287122,-47.379709
271.9987,22.28999,-47.402492
271.99957,22.292861,-47.425268
272.0005,22.295748,-47.448166
272.0014,22.29866,-47.471358
272.0023,22.301575,-47.494523
272.0032,22.304493,-47.517693
272.00418,22.307637,-47.542624
272.00507,22.310559,-47.565765
272.00598,22.313485,-47.588892
272.00687,22.316409,-47.61201
272.00778,22.319339,-47.635118
272.00867,22.32227,-47.65821
272.00958,22.3252,-47.681297
272.0105,22.328137,-47.704365
272.01138,22.331074,-47.727435
272.01236,22.334239,-47.752257
272.01328,22.33718,-47.775295
272.01416,22.340125,-47.798323
272.01508,22.343071,-47.821343
272.01596,22.346017,-47.844347
272.01688,22.348963,-47.867322
272.0178,22.351801,-47.889739
272.01868,22.354641,-47.912155
272.0196,22.357483,-47.934557
272.02048,22.360329,-47.956941
272.02145,22.363391,-47.981042
272.02237,22.366242,-48.003417
272.02325,22.36909,-48.025772
272.02417,22.371942,-48.048114
272.02505,22.374797,-48.070455
272.02597,22.377653,-48.092778
272.0269,22.380513,-48.115092
272.02777,22.383373,-48.137396
272.0287,22.386234,-48.159692
272.02966,22.389319,-48.183685
272.03055,22.392186,-48.205962
272.03146,22.395056,-48.228219
272.03235,22.397925,-48.25047
272.03326,22.400798,-48.272698
272.03418,22.401708,-48.281401
272.03506,22.401877,-48.284999
272.03598,22.402044,-48.288602
272.03687,22.402213,-48.292213
272.03778,22.40238,-48.295835
272.03876,22.40256,-48.299748
272.03964,22.402727,-48.30338
272.04056,22.402893,-48.307024
272.04147,22.403059,-48.310681
272.04236,22.403225,-48.314339
272.04327,22.403391,-48.31801
272.04416,22.403555,-48.321691
272.04507,22.403724,-48.325379
272.04596,22.403888,-48.329075
272.04694,22.404065,-48.333067
272.04785,22.404228,-48.33678
272.04874,22.404393,-48.340493
272.04965,22.404556,-48.344221
272.05057,22.404059,-48.339704
272.05145,22.402648,-48.323684
272.05237,22.40124,-48.307649
272.05325,22.399832,-48.291616
272.05417,22.398426,-48.27557
272.05508,22.397022,-48.259519
272.05603,22.395509,-48.242226
272.05695,22.394108,-48.226156
272.05786,22.392709,-48.210074
272.05875,22.39131,-48.193989
272.05966,22.389911,-48.177901
272.06055,22.388516,-48.161796
272.06146,22.387122,-48.14569
272.06235,22.385729,-48.129572
272.06326,22.384338,-48.113447
272.06424,22.38284,-48.096075
272.06512,22.381452,-48.079937
272.06604,22.380064,-48.063781
272.06696,22.378884,-48.05006
272.06784,22.379337,-48.055916
272.06876,22.37979,-48.061759
272.06964,22.380242,-48.06761
272.07056,22.380694,-48.07345
