# GET [h], theta [deg], phi [deg]
231.90785,49.717089,-65.092768
231.90875,50.405815,-65.449726
231.90965,51.097045,-65.795889
231.91055,51.790681,-66.13165
231.91145,52.486639,-66.457355
231.91243,53.238627,-66.797282
231.91333,53.939122,-67.103237
231.91423,54.641677,-67.400195
231.91515,55.346214,-67.688444
231.91605,56.052671,-67.968291
231.91695,56.760122,-68.24124
231.91785,57.463302,-68.514929
231.91875,58.168335,-68.780979
231.91965,58.875166,-69.039644
231.92062,59.638288,-69.310222
231.92152,60.34865,-69.554295
231.92242,61.060616,-69.791677
231.92334,61.774131,-70.022569
231.92424,62.489174,-70.247192
231.92514,63.205685,-70.465707
231.92604,63.923624,-70.678336
231.92694,64.642931,-70.88521
231.92784,65.363573,-71.086535
231.92876,66.085497,-71.282445
231.92972,66.864389,-71.487572
231.93062,67.588892,-71.672756
231.93153,68.314571,-71.852994
231.93243,69.041423,-72.028421
231.93333,69.769368,-72.19918
231.93423,70.492918,-72.370213
231.93513,71.216338,-72.537939
231.93604,71.940862,-72.701362
231.93695,72.666448,-72.860608
231.93791,73.44904,-73.027534
231.93881,74.176779,-73.178419
231.93973,74.905484,-73.325434
231.94063,75.635167,-73.468674
231.94153,76.365799,-73.608233
231.94243,77.097327,-73.744185
231.94333,77.829787,-73.876637
231.94423,78.56308,-74.005657
231.94514,79.297245,-74.131327
231.94604,80.032247,-74.253714
231.94702,80.824676,-74.381936
231.94792,81.561329,-74.497746
231.94882,82.298734,-74.61049
231.94972,83.036922,-74.720223
231.95062,83.773358,-74.828546
231.95152,84.508228,-74.935464
231.95242,85.243805,-75.039588
231.95334,85.980094,-75.140963
231.95424,86.717131,-75.239644
231.95522,87.5116,-75.342951
231.95612,88.25006,-75.436197
231.95702,88.989216,-75.526881
231.95792,89.728989,-75.615066
231.95882,90.469403,-75.700785
231.95972,91.210447,-75.784079
231.96063,91.95211,-75.864985
231.96153,92.694377,-75.943533
231.96243,93.437235,-76.019773
231.96341,94.237869,-76.099317
231.96431,94.981914,-76.170839
231.96521,95.726514,-76.240125
231.96611,96.47166,-76.307224
231.96701,97.216267,-76.37215
231.96791,97.957107,-76.434939
231.96883,98.698461,-76.495629
231.96973,99.440346,-76.554243
231.97063,100.18274,-76.610805
231.97153,100.92563,-76.66532
231.9725,101.72621,-76.721778
231.9734,102.4701,-76.772111
231.9743,103.21447,-76.820443
231.9752,103.95929,-76.8668
231.9761,104.70457,-76.911177
231.97702,105.45028,-76.953588
231.97792,106.19644,-76.994036
231.97882,106.94303,-77.03253
231.97972,107.69004,-77.06907
231.9807,108.49497,-77.106241
231.9816,109.24283,-77.138724
231.9825,109.99109,-77.16927
231.9834,110.73974,-77.197848
231.9843,111.48512,-77.220337
231.98521,112.23042,-77.240341
231.98611,112.97607,-77.258327
231.98701,113.72205,-77.274307
231.98792,114.46837,-77.288252
231.98882,115.21502,-77.300132
231.98979,116.01946,-77.310616
231.99069,116.76676,-77.318177
231.9916,117.51437,-77.323617
231.9925,118.26228,-77.326896
231.99341,119.01048,-77.328008
231.99431,119.75897,-77.326895
231.99521,120.50774,-77.323545
231.99611,121.25679,-77.317907
231.99701,122.0061,-77.309942
231.99799,122.81334,-77.298705
231.99889,123.56318,-77.285743
231.99979,124.31327,-77.270314
232.0007,125.06102,-77.247948
232.0016,125.80713,-77.219796
232.0025,126.55344,-77.188854
232.0034,127.29992,-77.155062
232.0043,128.04657,-77.118334
232.0052,128.79338,-77.078584
232.0061,129.54035,-77.035714
232.00708,130.34493,-76.985953
232.00798,131.09218,-76.936279
232.0089,131.83956,-76.88317
232.0098,132.58707,-76.826469
232.0107,133.33469,-76.766059
232.0116,134.0824,-76.701798
232.0125,134.83021,-76.633531
232.0134,135.5781,-76.561095
232.01431,136.32605,-76.484316
232.01527,137.13161,-76.396556
232.01617,137.87967,-76.310128
232.01709,138.62682,-76.21481
232.01799,139.37153,-76.103764
232.01889,140.11617,-75.98685
232.01979,140.8607,-75.863771
232.02069,141.60511,-75.734191
232.02159,142.34939,-75.597771
232.0225,143.09351,-75.454138
232.0234,143.83745,-75.302874
232.02437,144.63839,-75.13093
232.02528,145.38188,-74.962355
232.02618,146.12511,-74.784649
232.02708,146.86805,-74.597243
232.02798,147.61066,-74.3995
232.02888,148.35291,-74.190738
232.02979,149.09476,-73.970204
232.0307,149.83616,-73.737068
232.0316,150.57707,-73.490419
232.03256,151.37437,-73.208509
232.03348,152.11407,-72.93049
232.03438,152.84815,-72.609333
232.03528,153.58113,-72.267822
232.03618,154.31308,-71.90515
232.03708,155.04391,-71.519583
232.03798,155.77349,-71.109079
232.0389,156.50169,-70.671403
232.0398,157.2284,-70.203992
232.0407,157.95343,-69.704073
232.04167,158.73216,-69.125643
232.04257,159.45312,-68.547449
232.04347,160.17176,-67.925441
232.04437,160.88782,-67.254874
232.04527,161.60098,-66.53032
232.04617,162.31087,-65.745546
232.2366,37.626858,72.030031
232.2375,36.908047,71.653079
232.2384,36.191129,71.260277
232.2393,35.476229,70.850725
232.2402,34.763496,70.423466
232.2411,34.053037,69.977416
232.24202,33.345016,69.511458
232.24298,32.585404,68.985972
232.2439,31.882933,68.474642
232.2448,31.183389,67.939327
232.2457,30.487003,67.378469
232.2466,29.793976,66.790442
232.2475,29.104546,66.173422
232.2484,28.418993,65.525496
232.2493,27.737569,64.844541
232.25021,27.060614,64.128291
232.25111,26.384983,63.384269
232.25209,25.66295,62.538217
232.25299,24.998155,61.707711
232.25389,24.339258,60.830776
232.25479,23.686784,59.90402
232.25569,23.041245,58.923758
232.25659,22.403237,57.885952
232.2575,21.773439,56.786432
232.2584,21.152551,55.620438
232.25931,20.541413,54.383194
232.26028,19.895158,52.964934
232.26118,19.307181,51.562342
232.26208,18.731972,50.071149
232.26299,18.170769,48.48531
232.26389,17.624882,46.798369
232.26479,17.09577,45.00383
232.2657,16.585054,43.095389
232.2666,16.094449,41.066641
232.2675,15.621332,38.921817
232.2684,15.169798,36.649705
232.26938,14.712575,34.049908
232.27028,14.317431,31.490699
232.27118,13.953092,28.790791
232.27208,13.622027,25.951918
232.27298,13.326699,22.978332
232.2739,13.069533,19.878176
232.2748,12.852806,16.662797
232.2757,12.678588,13.347543
232.2766,12.548641,9.9515147
232.27757,12.459784,6.2293318
232.27847,12.425665,2.7391754
232.27937,12.438542,-0.75669922
232.28027,12.498259,-4.2316954
232.28117,12.604149,-7.6603365
232.28209,12.755047,-11.018956
232.28299,12.94937,-14.286838
232.28389,13.182737,-17.452365
232.28479,13.451394,-20.50776
232.28569,13.757432,-23.433994
232.28667,14.125994,-26.433141
232.28757,14.501811,-29.073087
232.28847,14.907454,-31.572848
232.28937,15.340539,-33.934001
232.29028,15.798799,-36.159912
232.29118,16.280121,-38.255436
232.29208,16.782511,-40.226127
232.29298,17.30412,-42.078154
232.29388,17.843251,-43.818029
232.29486,18.441703,-45.573933
232.29576,19.012464,-47.101971
232.29666,19.596448,-48.537977
232.29758,20.19245,-49.888004
232.29848,20.799484,-51.157956
232.29938,21.416578,-52.353281
232.30028,22.042658,-53.480249
232.30118,22.673177,-54.558492
232.30208,23.311691,-55.576169
232.30298,23.957577,-56.537445
232.30396,24.660694,-57.513992
232.30486,25.320066,-58.370122
232.30577,25.985164,-59.180796
232.30667,26.655549,-59.949087
232.30757,27.330857,-60.677796
232.30847,28.010705,-61.369476
232.30937,28.694774,-62.026567
232.31027,29.382766,-62.651239
232.31119,30.074397,-63.245563
232.31215,30.823038,-63.853807
232.31305,31.521491,-64.390925
232.31396,32.222865,-64.903058
232.31487,32.926998,-65.391663
232.31577,33.633724,-65.858151
232.31667,34.342845,-66.303781
232.31757,35.052039,-66.738378
232.31847,35.762699,-67.157025
232.31938,36.47548,-67.557823
232.32028,37.190236,-67.941719
232.32124,37.962091,-68.337287
232.32216,38.680599,-68.688888
232.32306,39.400794,-69.026151
232.32396,40.122535,-69.349818
232.32486,40.845771,-69.660561
232.32576,41.570391,-69.959003
232.32666,42.296334,-70.245747
232.32758,43.023536,-70.521348
232.32848,43.75192,-70.786321
232.32944,44.537628,-71.060352
232.33035,45.268287,-71.304776
232.33125,45.99997,-71.539973
232.33215,46.732615,-71.766346
232.33305,47.466176,-71.984284
232.33395,48.199968,-72.197432
232.33485,48.933838,-72.406875
232.33577,49.668534,-72.608756
232.33667,50.404058,-72.803357
232.33757,51.140352,-72.990966
232.33855,51.934103,-73.185503
232.33945,52.671873,-73.359465
232.34035,53.410326,-73.527217
232.34125,54.149412,-73.688995
232.34215,54.889098,-73.845018
232.34305,55.629378,-73.995491
232.34396,56.370204,-74.140606
232.34486,57.111563,-74.280555
232.34576,57.853439,-74.41548
232.34674,58.652903,-74.555396
232.34764,59.395766,-74.68046
232.34854,60.139073,-74.80099
232.34944,60.882795,-74.917146
232.35034,61.626693,-75.029762
232.35126,62.369375,-75.142825
232.35216,63.112491,-75.251839
232.35306,63.855978,-75.356892
232.35396,64.599861,-75.458116
232.35486,65.344094,-75.555599
232.35583,66.145973,-75.65653
232.35674,66.890902,-75.746571
232.35764,67.636169,-75.833186
232.35854,68.381728,-75.91643
232.35945,69.127583,-75.996405
232.36035,69.873712,-76.073178
232.36125,70.620116,-76.146811
232.36215,71.366771,-76.217405
232.36305,72.113659,-76.28499
232.36403,72.918276,-76.354501
232.36493,73.665667,-76.416058
232.36583,74.413241,-76.474805
232.36673,75.161018,-76.530781
232.36765,75.907172,-76.586403
232.36855,76.653158,-76.639837
232.36945,77.399322,-76.690656
232.37035,78.145661,-76.738885
232.37125,78.892193,-76.784552
232.37215,79.638885,-76.827717
232.37312,80.443193,-76.871425
232.37402,81.190236,-76.909471
232.37492,81.937396,-76.945114
232.37584,82.684673,-76.978359
232.37674,83.432105,-77.009245
232.37764,84.179639,-77.037801
232.37854,84.927319,-77.064013
232.37944,85.675071,-77.087946
232.38034,86.422942,-77.109585
232.38132,87.228433,-77.130362
232.38222,87.976474,-77.14732
232.38312,88.724597,-77.162022
232.38403,89.472003,-77.175055
232.38493,90.218759,-77.186376
232.38583,90.965573,-77.195496
232.38673,91.712451,-77.202394
232.38763,92.45937,-77.207097
232.38853,93.20634,-77.209575
232.38951,94.010809,-77.209792
232.39041,94.75784,-77.207686
232.39133,95.504896,-77.203365
232.39223,96.251978,-77.196819
232.39313,96.999067,-77.188035
232.39403,97.746167,-77.176997
232.39493,98.493257,-77.163705
232.39583,99.240342,-77.148134
232.39673,99.98741,-77.130274
232.39764,100.73445,-77.11009
232.3986,101.53894,-77.08574
232.39952,102.28589,-77.060696
232.40042,103.03259,-77.033001
232.40132,103.77837,-77.001948
232.40222,104.52406,-76.96845
232.40312,105.26969,-76.932461
232.40584,107.50603,-76.809273
232.4068,108.3086,-76.759308
232.40771,109.05371,-76.710121
232.40862,109.79871,-76.658192
232.40952,110.54357,-76.603465
232.41042,111.28829,-76.545883
232.41132,112.03286,-76.485389
232.41222,112.77727,-76.42192
232.41313,113.5215,-76.35541
232.41403,114.26556,-76.285775
232.41493,115.00941,-76.212952
232.41591,115.81026,-76.130866
232.41681,116.55369,-76.051167
232.41771,117.2941,-75.964593
232.41861,118.03396,-75.874105
232.41951,118.77354,-75.779934
232.42041,119.51282,-75.681996
232.42133,120.25178,-75.58017
232.42223,120.99042,-75.474319
232.42313,121.72873,-75.364353
232.4241,122.52343,-75.241134
232.425,123.26097,-75.122136
232.4259,123.99812,-74.998562
232.4268,124.73486,-74.870277
232.4277,125.47116,-74.737105
232.4286,126.20702,-74.598863
232.42952,126.94238,-74.455377
232.43042,127.67726,-74.306435
232.43132,128.41161,-74.151868
232.43222,129.14542,-73.991414
232.4332,129.93502,-73.811798
232.4341,130.66618,-73.634001
232.435,131.39568,-73.446479
232.4359,132.12446,-73.251928
232.4368,132.85248,-73.050038
232.43771,133.57968,-72.840493
232.43861,134.30604,-72.622942
232.43951,135.03152,-72.397044
232.44041,135.75607,-72.1624
232.44139,136.53525,-71.89947
232.44229,137.2577,-71.645351
232.44319,137.97906,-71.381152
232.44409,138.69927,-71.106377
232.445,139.41828,-70.820514
232.4459,140.13599,-70.522964
232.44681,140.85236,-70.213162
232.44771,141.5673,-69.890426
232.44861,142.28073,-69.554096
232.44951,142.99256,-69.203425
232.45049,143.75641,-68.804857
232.45139,144.46162,-68.407791
232.45229,145.16477,-67.993348
232.4532,145.86571,-67.560529
232.4541,146.56434,-67.108236
232.455,147.26049,-66.635319
232.4559,147.954,-66.140536
232.4568,148.6447,-65.622516
232.4577,149.3324,-65.079831
232.45868,150.0694,-64.465996
232.45958,150.75019,-63.866893
232.46048,151.42728,-63.237876
232.4614,152.10041,-62.576986
232.4623,152.76928,-61.882015
232.4632,153.43359,-61.150688
232.4641,154.09296,-60.380474
232.465,154.74702,-59.568685
232.4659,155.39536,-58.712387
232.46681,156.03749,-57.808407
232.64667,52.399618,59.667638
232.64757,51.743645,59.279526
232.64847,51.091,58.87986
232.64937,50.441792,58.468251
232.65034,49.74476,58.013484
232.65125,49.093605,57.587442
232.65215,48.446143,57.148181
232.65306,47.802545,56.695321
232.65396,47.162927,56.22836
232.65486,46.527499,55.74685
232.65576,45.896395,55.250281
232.65666,45.269814,54.738198
232.65756,44.647937,54.210042
232.65848,44.030976,53.665314
232.65944,43.372244,53.059452
232.66035,42.76613,52.478465
232.66125,42.165562,51.879122
232.66216,41.570815,51.260855
232.66306,40.982103,50.623003
232.66396,40.399713,49.964997
232.66486,39.823913,49.286154
232.66577,39.254985,48.585846
232.66667,38.693217,47.863427
232.66763,38.084566,47.072003
232.66855,37.524959,46.314767
232.66945,36.973286,45.532934
232.67035,36.429879,44.725796
232.67125,35.895137,43.89266
232.67215,35.369431,43.032771
232.67305,34.853161,42.145449
232.67397,34.346765,41.229989
232.67487,33.850668,40.285742
232.67577,33.365332,39.312037
232.67674,32.855222,38.22985
232.67764,32.393738,37.193147
232.67854,31.944508,36.125338
232.67944,31.508043,35.026008
232.68034,31.084885,33.894802
232.68124,30.675566,32.731464
232.68216,30.280653,31.535839
232.68306,29.900691,30.307911
232.68396,29.528639,29.054158
232.68494,29.137756,27.673827
232.68584,28.791849,26.357892
232.68674,28.462973,25.009485
232.68764,28.151711,23.629253
232.68854,27.858657,22.217903
232.68944,27.58438,20.776486
232.69035,27.329427,19.306217
232.69125,27.094354,17.808481
232.69215,26.879666,16.28493
232.69313,26.671806,14.617404
232.69403,26.500958,13.046301
232.69493,26.351863,11.455673
232.69583,26.224876,9.8479514
232.69673,26.120327,8.2257557
232.69763,26.038465,6.5918888
232.69855,25.979495,4.9491632
232.69945,25.943556,3.3005224
232.70035,25.927423,1.6478849
232.70125,25.921192,-0.01059496
232.70222,25.94055,-1.7955672
232.70313,25.982678,-3.4486887
232.70403,26.047927,-5.0944847
232.70493,26.136132,-6.7300203
232.70583,26.247056,-8.3524525
232.70674,26.380382,-9.9590159
232.70764,26.535775,-11.547152
232.70854,26.71286,-13.114504
232.70944,26.911169,-14.658836
232.71042,27.14794,-16.293924
232.71132,27.388797,-17.784323
232.71222,27.649347,-19.246294
232.71312,27.929,-20.678434
232.71404,28.227186,-22.079659
232.71494,28.543341,-23.449085
232.71584,28.876831,-24.785948
232.71674,29.227058,-26.089732
232.71764,29.580614,-27.37784
232.71854,29.948614,-28.63538
232.71951,30.362163,-29.952902
232.72041,30.761559,-31.14213
232.72131,31.175173,-32.298484
232.72223,31.602447,-33.422226
232.72313,32.042836,-34.513642
232.72403,32.495803,-35.573104
232.72493,32.960797,-36.60108
232.72583,33.437337,-37.598118
232.72673,33.924925,-38.564771
232.7277,34.461797,-39.572539
232.7286,34.970821,-40.478165
232.7295,35.489462,-41.355463
232.73042,36.0173,-42.205118
232.73132,36.553944,-43.027896
232.73222,37.099001,-43.824511
232.73312,37.652108,-44.59573
232.73402,38.206491,-45.353465
232.73492,38.763948,-46.095324
232.73584,39.32878,-46.814006
232.7368,39.94498,-47.562877
232.7377,40.524169,-48.235641
232.73862,41.109793,-48.887322
232.73952,41.701621,-49.518576
232.74042,42.29934,-50.130037
232.74132,42.902725,-50.722328
232.74222,43.51155,-51.296068
232.74312,44.125549,-51.851837
232.74403,44.744512,-52.390212
232.745,45.416429,-52.951207
232.7459,46.045068,-53.455253
232.74681,46.678069,-53.943565
232.74771,47.31527,-54.416689
232.74861,47.956452,-54.875075
232.74951,48.601492,-55.319222
232.75041,49.247936,-55.753803
232.75131,49.892091,-56.186023
232.75223,50.539882,-56.605254
232.75313,51.191179,-57.011921
232.7541,51.896342,-57.436237
232.755,52.554504,-57.817991
232.7559,53.215753,-58.188324
232.7568,53.880003,-58.547559
232.7577,54.547145,-58.896055
232.7586,55.217038,-59.234127
232.75952,55.889581,-59.562075
232.76042,56.564717,-59.880222
232.76132,57.24233,-60.188825
232.7623,57.974706,-60.510823
232.7632,58.657169,-60.8005
232.7641,59.341834,-61.081464
232.765,60.028608,-61.353943
232.7659,60.717451,-61.618204
232.7668,61.408267,-61.874438
232.76772,62.093402,-62.134775
232.76862,62.780332,-62.3879
232.76952,63.469199,-62.633619
232.77042,64.159973,-62.872116
232.7714,64.905903,-63.121104
232.7723,65.600382,-63.345212
232.7732,66.296584,-63.562643
232.7741,66.994434,-63.773561
232.775,67.693868,-63.978139
232.77591,68.394828,-64.176508
232.77681,69.097306,-64.36883
232.77771,69.801227,-64.555226
232.77861,70.506527,-64.735833
232.77959,71.267599,-64.92402
232.78049,71.975667,-65.093014
232.78139,72.685008,-65.2566
232.78229,73.39555,-65.41489
232.78319,74.107296,-65.567979
232.7841,74.816219,-65.721051
232.785,75.524333,-65.871734
232.7859,76.233626,-66.017555
232.7868,76.944073,-66.158584
232.7877,77.655617,-66.294917
232.78868,78.42313,-66.436589
232.78958,79.136886,-66.563431
232.79048,79.851691,-66.685816
232.79138,80.567448,-66.803818
232.7923,81.284145,-66.917504
232.7932,82.001818,-67.026935
232.7941,82.72035,-67.132176
232.795,83.439763,-67.233282
232.7959,84.160037,-67.330305
232.79854,86.269986,-67.590985
232.79944,86.993331,-67.67246
232.80042,87.771613,-67.757124
232.80132,88.491124,-67.835066
232.80222,89.211384,-67.909281
232.80313,89.932337,-67.979791
232.80403,90.654,-68.046623
232.80493,91.376336,-68.109803
232.80583,92.099331,-68.169367
232.80673,92.822958,-68.22532
232.80763,93.547187,-68.27769
232.80861,94.327778,-68.330098
232.80951,95.053225,-68.375059
232.81041,95.779215,-68.416483
232.81133,96.505723,-68.454365
232.81223,97.232755,-68.488709
232.81313,97.960282,-68.519513
232.81403,98.688277,-68.546795
232.81493,99.416735,-68.570532
232.81583,100.14563,-68.590726
232.8168,100.93105,-68.608501
232.8177,101.65489,-68.624355
232.8186,102.37899,-68.636801
232.81952,103.10348,-68.645719
232.82042,103.82837,-68.651089
232.82132,104.55364,-68.652892
