# GET [h], theta [deg], phi [deg]
225.61646,117.83769,-0.86168084
225.61736,117.84203,-1.5333242
225.61827,117.89405,-2.2670269
225.61923,117.93886,-3.0616339
225.62013,117.96998,-3.803275
225.62105,117.99092,-4.5482063
225.62195,118.00158,-5.2961634
225.62285,118.00193,-6.0468044
225.62375,117.9919,-6.7997552
225.62465,117.97143,-7.5547175
225.62555,117.94051,-8.3113118
225.62646,117.8991,-9.0691815
225.62737,117.84716,-9.828013
225.62833,117.77944,-10.645878
225.62924,117.70563,-11.405526
225.63014,117.62128,-12.165049
225.63104,117.52643,-12.924051
225.63194,117.42107,-13.682212
225.63284,117.30526,-14.439183
225.63374,117.218,-15.176382
225.63466,117.23596,-15.86133
225.63556,117.24606,-16.548743
225.63652,117.24809,-17.291552
225.63744,117.24177,-17.983338
225.63834,117.2275,-18.67689
225.63924,117.20529,-19.371919
225.64014,117.17511,-20.06822
225.64104,117.13698,-20.765503
225.64194,117.09088,-21.463566
225.64285,117.03685,-22.162112
225.64375,116.97487,-22.86095
225.64465,116.90498,-23.559789
225.64563,116.82089,-24.312126
225.64653,116.73464,-25.010242
225.64743,116.64057,-25.707619
225.64833,116.53874,-26.404022
225.64923,116.42916,-27.099234
225.65015,116.31192,-27.792982
225.65105,116.24502,-28.507235
225.65195,116.17308,-29.222702
225.65285,116.09286,-29.937957
225.65382,115.9973,-30.707697
225.65472,115.90004,-31.421743
225.65562,115.79469,-32.134817
225.65652,115.68126,-32.846707
225.65742,115.55984,-33.557171
225.65834,115.43048,-34.266016
225.65924,115.29328,-34.972975
225.66014,115.1483,-35.677873
225.66104,114.99564,-36.380472
225.66194,114.83536,-37.080611
225.66292,114.65437,-37.831559
225.66382,114.47862,-38.525877
225.66472,114.29558,-39.217094
225.66562,114.10534,-39.905046
225.66653,113.90799,-40.589582
225.66743,113.78794,-41.071603
225.66833,113.71267,-41.440317
225.66924,113.63562,-41.808419
225.67014,113.55678,-42.175919
225.67111,113.46994,-42.570938
225.67201,113.38748,-42.937056
225.67291,113.3033,-43.302451
225.67381,113.2174,-43.66713
225.67473,113.12983,-44.031037
225.67563,113.04055,-44.394188
225.67653,112.94959,-44.756559
225.67743,112.857,-45.118077
225.67833,112.76275,-45.478785
225.6793,112.65945,-45.86626
225.6802,112.56186,-46.225152
225.6811,112.46268,-46.58313
225.682,112.36192,-46.940183
225.68292,112.25961,-47.296276
225.68382,112.20096,-47.51183
225.68472,112.23284,-47.445801
225.68562,112.26466,-47.379721
225.68652,112.29641,-47.31357
225.68742,112.3281,-47.247369
225.6884,112.36215,-47.176006
225.6893,112.39371,-47.109667
225.6902,112.4252,-47.043271
225.69112,112.45663,-46.976808
225.69202,112.48798,-46.910291
225.69292,112.51928,-46.843725
225.69382,112.5505,-46.777088
225.69472,112.58165,-46.710407
225.69562,112.61274,-46.643651
225.6966,112.64615,-46.57169
225.6975,112.67711,-46.504809
225.69841,112.70801,-46.437865
225.69931,112.73883,-46.370866
225.70021,112.76852,-46.306516
225.70111,112.75538,-46.351255
225.70201,112.7422,-46.395997
225.70291,112.72899,-46.440733
225.70383,112.71577,-46.485433
225.70473,112.70249,-46.530139
225.70569,112.68816,-46.578288
225.7066,112.67482,-46.622971
225.7075,112.66146,-46.667639
225.7084,112.64806,-46.712305
225.7093,112.63463,-46.75697
225.7102,112.62118,-46.801617
225.7111,112.60768,-46.846252
225.71202,112.59416,-46.890861
225.71292,112.5806,-46.93548
225.71388,112.56598,-46.983521
225.7148,112.55236,-47.028114
225.7157,112.53872,-47.072682
225.7166,112.52504,-47.117258
225.7175,112.51787,-47.148447
225.7184,112.51328,-47.174356
225.7193,112.50872,-47.200235
225.72021,112.50413,-47.226133
225.72112,112.49952,-47.252028
225.72202,112.49493,-47.277919
225.72299,112.48998,-47.30581
225.72389,112.48535,-47.331719
225.7248,112.48075,-47.357605
225.7257,112.47611,-47.38352
225.7266,112.47148,-47.409432
225.7275,112.46684,-47.435332
225.72841,112.4622,-47.461237
225.72931,112.45756,-47.487146
225.73021,112.45289,-47.513057
225.73119,112.44788,-47.540967
225.73209,112.4432,-47.566881
225.73299,112.43854,-47.592801
225.73389,112.44261,-47.593914
225.73479,112.45937,-47.559113
225.73569,112.4761,-47.524312
225.7366,112.49282,-47.489469
225.7375,112.5095,-47.454624
225.7384,112.52617,-47.419764
225.7393,112.5428,-47.384891
225.74028,112.56071,-47.3473
225.74118,112.57731,-47.312394
225.74208,112.59389,-47.277455
225.74298,112.61044,-47.242514
225.7439,112.62698,-47.207527
225.7448,112.64348,-47.172555
225.7457,112.65998,-47.137545
225.7466,112.67645,-47.102526
225.7475,112.69288,-47.067498
225.74847,112.71056,-47.02976
225.74937,112.72696,-46.994683
225.75027,112.73918,-46.960425
225.75117,112.71455,-46.933478
225.75209,112.68994,-46.906502
225.75299,112.66536,-46.879535
225.75389,112.6408,-46.852559
225.75479,112.61626,-46.825572
225.75569,112.59173,-46.798598
225.75659,112.56724,-46.7716
225.75757,112.5409,-46.742506
225.75847,112.51647,-46.715497
225.75937,112.49204,-46.688484
225.76028,112.46766,-46.661457
225.76118,112.44329,-46.634415
225.76208,112.41896,-46.607377
225.76299,112.39465,-46.580314
225.76389,112.37037,-46.553259
225.76479,112.34608,-46.526207
225.76576,112.31999,-46.497041
225.76666,112.29576,-46.469978
225.76756,112.30035,-46.472496
225.76848,112.31244,-46.482717
225.76938,112.32454,-46.492948
225.77028,112.33663,-46.503191
225.77118,112.34871,-46.513429
225.77208,112.36081,-46.523678
225.77298,112.3729,-46.533919
225.7739,112.385,-46.544154
225.77486,112.39803,-46.555198
225.77576,112.41013,-46.565434
225.77667,112.42223,-46.575681
225.77757,112.43434,-46.585918
225.77847,112.44644,-46.596168
225.77937,112.45855,-46.606414
225.78027,112.47066,-46.61667
225.78117,112.48277,-46.626917
225.78209,112.4949,-46.637153
225.78305,112.50793,-46.648207
225.78395,112.52191,-46.661931
225.78487,112.53785,-46.679306
225.78577,112.5538,-46.696713
225.78667,112.56974,-46.714133
225.78757,112.5857,-46.731538
225.78847,112.60165,-46.748956
225.78937,112.61763,-46.766368
225.79028,112.63359,-46.783784
225.79118,112.64957,-46.801202
225.79216,112.66679,-46.819953
225.79306,112.68278,-46.837373
225.79396,112.69876,-46.854804
225.79486,112.71477,-46.872229
225.79576,112.73077,-46.88966
225.79666,112.74678,-46.907089
225.79758,112.7628,-46.924512
225.79848,112.77883,-46.941942
225.79938,112.79485,-46.959377
225.80035,112.8045,-46.98126
225.80125,112.77772,-47.016183
225.80215,112.75092,-47.051075
225.80305,112.72408,-47.085946
225.80396,112.69719,-47.120794
225.80486,112.6703,-47.155612
225.80577,112.64336,-47.190412
225.80667,112.6164,-47.225189
225.80757,112.58941,-47.259948
225.80847,112.56237,-47.294687
225.80945,112.53324,-47.332048
225.81035,112.50615,-47.366735
225.81125,112.47904,-47.40139
225.81215,112.4519,-47.436023
225.81305,112.4247,-47.470643
225.81396,112.3975,-47.505219
225.81487,112.37024,-47.539791
225.81577,112.34298,-47.574332
225.81667,112.31568,-47.608853
225.81764,112.31539,-47.614606
225.81854,112.32156,-47.613
225.81944,112.32771,-47.611407
225.82034,112.33385,-47.609824
225.82124,112.34002,-47.608224
225.82216,112.34618,-47.606619
225.82306,112.35235,-47.605009
225.82396,112.35851,-47.603406
225.82486,112.36466,-47.601816
225.82576,112.37081,-47.600228
225.82674,112.37746,-47.598487
225.82764,112.38361,-47.596893
225.82854,112.38977,-47.595287
225.82944,112.39593,-47.593691
225.83035,112.4021,-47.592076
225.83125,112.40825,-47.590475
225.83215,112.41442,-47.588866
225.83305,112.42057,-47.587263
225.83395,112.4283,-47.579041
225.83493,112.43843,-47.562637
225.83583,112.44781,-47.547392
225.83673,112.45721,-47.532138
225.83765,112.46659,-47.516885
225.83855,112.47597,-47.501625
225.83945,112.48534,-47.486377
225.84035,112.49471,-47.471118
225.84125,112.50406,-47.455851
225.84215,112.51342,-47.440578
225.84305,112.52277,-47.425318
225.84402,112.53285,-47.408851
225.84492,112.54217,-47.39358
225.84584,112.55153,-47.378269
225.84674,112.56086,-47.362979
225.84764,112.57019,-47.347685
225.84854,112.5795,-47.332383
225.84944,112.58883,-47.31708
225.85034,112.59821,-47.301508
225.85126,112.60792,-47.284774
225.85222,112.61836,-47.266763
225.85312,112.62807,-47.250008
225.85403,112.63776,-47.233254
225.85493,112.64743,-47.216509
225.85583,112.65713,-47.19974
225.85674,112.6668,-47.182984
225.85764,112.67646,-47.166214
225.85854,112.68613,-47.149442
225.85945,112.69579,-47.132665
225.86041,112.70618,-47.114596
225.86131,112.71583,-47.097808
225.86223,112.72547,-47.080999
225.86313,112.73509,-47.064211
225.86403,112.74473,-47.04741
225.86493,112.75434,-47.030601
225.86583,112.76395,-47.013797
225.86673,112.77356,-46.996988
225.86765,112.75589,-46.993104
225.86855,112.73413,-46.991176
225.8695,112.71069,-46.989105
225.87042,112.68894,-46.987143
225.87132,112.66719,-46.985196
225.87222,112.64544,-46.983233
225.87312,112.6237,-46.981262
225.87402,112.60196,-46.979297
225.87492,112.58024,-46.97731
225.87584,112.55851,-46.975302
225.87674,112.53678,-46.973304
225.8777,112.51339,-46.971146
225.87862,112.49167,-46.969114
225.87952,112.46996,-46.9671
225.88042,112.44824,-46.965068
225.88132,112.42653,-46.963027
225.88222,112.40483,-46.960983
225.88312,112.38312,-46.958928
225.88403,112.36556,-46.954349
225.88493,112.35123,-46.947806
225.88583,112.33688,-46.941269
225.88681,112.32144,-46.934216
225.88771,112.30711,-46.927663
225.88861,112.29277,-46.921134
225.88951,112.27844,-46.914591
225.89041,112.2641,-46.908046
225.89133,112.24978,-46.901495
225.89223,112.23543,-46.894956
225.89313,112.22111,-46.888411
225.89403,112.20678,-46.881868
225.895,112.19134,-46.874821
225.8959,112.17702,-46.868271
225.8968,112.16268,-46.861735
225.8977,112.14834,-46.855199
225.8986,112.13402,-46.848655
225.89952,112.1197,-46.842098
225.90042,112.11119,-46.835561
225.90132,112.11969,-46.829045
225.90222,112.12821,-46.822537
225.90312,112.13671,-46.816032
225.9041,112.14586,-46.80901
225.905,112.15436,-46.802497
225.9059,112.16285,-46.795975
225.9068,112.17136,-46.789464
225.90771,112.17984,-46.78295
225.90862,112.18833,-46.776423
225.90952,112.19682,-46.769904
225.91042,112.2053,-46.763376
225.91132,112.2138,-46.75686
225.9123,112.22293,-46.749831
225.9132,112.23141,-46.743298
225.9141,112.23989,-46.736779
225.915,112.24836,-46.73025
225.91591,112.25685,-46.723717
225.91681,112.26531,-46.717197
225.91771,112.27363,-46.71498
225.91861,112.2819,-46.713027
225.91951,112.29019,-46.711072
225.92041,112.29848,-46.70911
225.92139,112.30743,-46.70698
225.92229,112.31571,-46.705018
225.92319,112.32401,-46.703053
225.9241,112.3323,-46.701084
225.925,112.34058,-46.699132
225.9259,112.34886,-46.697163
225.9268,112.35715,-46.695197
225.9277,112.36544,-46.693232
225.9286,112.37373,-46.691265
225.92958,112.38266,-46.689142
225.93048,112.39095,-46.687165
225.9314,112.39922,-46.685203
225.9323,112.40751,-46.683229
225.9332,112.41579,-46.681267
225.9341,112.4297,-46.6941
225.935,112.44676,-46.715299
225.9359,112.46382,-46.736496
225.9368,112.48089,-46.757697
225.93771,112.49795,-46.778906
225.93867,112.51631,-46.80175
225.93959,112.53338,-46.822954
225.94049,112.55044,-46.844162
225.94139,112.56749,-46.865379
225.94229,112.58455,-46.886606
225.94319,112.60161,-46.907828
225.94409,112.61867,-46.929048
225.945,112.63573,-46.950273
225.9459,112.65278,-46.97151
225.94687,112.67115,-46.994385
225.94778,112.68821,-47.015609
225.94868,112.70526,-47.03686
225.94958,112.72232,-47.058107
225.95049,112.81705,-47.054398
225.95139,113.0682,-46.99962
225.95229,113.31927,-46.943634
225.9532,113.57029,-46.886387
225.9541,113.82124,-46.827885
225.955,114.0721,-46.76814
225.95598,114.34215,-46.702378
225.95688,114.59284,-46.639977
225.95778,114.84343,-46.576291
225.95868,115.09393,-46.511309
225.95958,115.34431,-46.445023
225.96048,115.59459,-46.377413
225.9614,115.84475,-46.308466
225.9623,116.09477,-46.238212
225.9632,116.34469,-46.166591
225.96417,116.61369,-46.087944
225.96507,116.86331,-46.013499
225.96597,117.1128,-45.937673
225.96687,117.36758,-45.856058
225.96777,117.84264,-45.591923
225.96867,118.31533,-45.321634
225.96959,118.78563,-45.045039
225.97049,119.25343,-44.76213
225.97139,119.71871,-44.472765
225.97229,120.18136,-44.176883
225.97327,120.67663,-43.850798
225.97417,121.13363,-43.54106
225.97507,121.58783,-43.224464
225.97597,122.03911,-42.900974
225.97687,122.48744,-42.570449
225.97778,122.9327,-42.232828
225.97868,123.37485,-41.887987
225.97958,123.81377,-41.535853
225.98048,124.24941,-41.176292
225.98146,124.71477,-40.780685
225.98236,125.1433,-40.405436
225.98326,125.56827,-40.022476
225.98416,125.9826,-39.627921
225.98508,126.39035,-39.224132
225.98598,126.7942,-38.812548
225.98688,127.19403,-38.393104
225.98778,127.58978,-37.965695
225.98868,127.98131,-37.530286
225.98958,128.36857,-37.086727
225.99055,128.78068,-36.599907
225.99146,129.1587,-36.139229
225.99236,129.5321,-35.670236
225.99327,129.90078,-35.192831
225.99417,130.26465,-34.706928
225.99507,130.62359,-34.212512
225.99597,130.97747,-33.709514
225.99687,131.32622,-33.197864
225.99777,131.6697,-32.677515
225.99875,132.03358,-32.107391
225.99965,132.36576,-31.568911
226.00055,132.70643,-31.045082
226.00146,133.06255,-30.545941
226.00237,133.41394,-30.037315
226.00327,133.76047,-29.51911
226.00417,134.10201,-28.991267
226.00507,134.43845,-28.453727
226.00597,134.76965,-27.906417
226.00688,135.09549,-27.349293
226.00784,135.44025,-26.738338
226.00874,135.75453,-26.160712
226.00966,136.06303,-25.57315
226.01056,136.36565,-24.975679
226.01146,136.66223,-24.368271
226.01236,136.95262,-23.750923
226.01326,137.23671,-23.12366
226.01416,137.51434,-22.486537
226.01508,137.78538,-21.839495
226.01604,138.06976,-21.131784
226.01694,138.32659,-20.464313
226.01785,138.57568,-19.785407
226.01875,138.81758,-19.096986
226.01965,139.05214,-18.399149
226.02055,139.27922,-17.691989
226.02145,139.49869,-16.975735
226.02235,139.71042,-16.250512
226.02327,139.91428,-15.516491
226.02417,140.11012,-14.773897
226.02515,140.31193,-13.964802
226.02605,140.49073,-13.205093
226.02695,140.66115,-12.437527
226.02785,140.82305,-11.662375
226.02875,140.97632,-10.879925
226.02965,141.12086,-10.090487
226.03055,141.25655,-9.2943815
226.03146,141.38329,-8.4919079
226.03236,141.50099,-7.6835199
226.03334,141.61752,-6.8066929
226.03424,141.67419,-6.3233658
226.03514,141.71703,-5.9261836
226.03604,141.75769,-5.5279933
226.03694,141.79617,-5.1288342
226.03784,141.83245,-4.7287601
226.03876,141.86653,-4.3278365
226.03966,141.8984,-3.9260722
226.04056,141.92807,-3.5235413
226.04153,141.95753,-3.0892587
226.04243,141.98258,-2.6852896
226.04333,142.00539,-2.280708
226.04424,142.02597,-1.8755559
226.04514,142.04432,-1.4699044
226.04604,142.06042,-1.0638341
226.04695,142.07427,-0.65731165
226.04785,142.08588,-0.25044495
226.04875,142.09524,0.1566995
226.04965,142.10234,0.56410761
226.05063,142.0973,0.79496673
226.05153,142.08049,0.7740334
226.05243,142.06367,0.75309544
226.05333,142.04686,0.73218906
226.05423,142.03005,0.71127623
226.05515,142.01322,0.69040758
226.05605,141.99641,0.66953703
226.05695,141.9796,0.64865801
226.05785,141.96279,0.62781429
226.05882,141.94468,0.60536873
226.05972,141.92787,0.58453024
226.06062,141.91105,0.56371809
226.06152,141.89425,0.54292256
226.06242,141.87743,0.52211923
226.06334,141.86062,0.50136126
226.06424,141.8438,0.48058067
226.06514,141.82699,0.4598295
226.06604,141.81019,0.43907535
226.06694,141.79437,0.42161006
226.06792,141.78684,0.43394182
226.06882,141.77986,0.44536542
226.06972,141.77288,0.45677451
226.07062,141.76589,0.46817847
226.07153,141.7589,0.47957636
226.07243,141.75192,0.49097949
226.07333,141.74494,0.50235098
226.07423,141.73796,0.51371432
226.07513,141.73098,0.52506798
226.07611,141.72347,0.53726792
226.07701,141.71649,0.54861778
226.07791,141.70951,0.55994262
226.07883,141.70252,0.57127258
226.07973,141.69555,0.58257417
226.08063,141.68857,0.59386708
226.08153,141.6816,0.60515429
226.08243,141.67462,0.6164281
226.08333,141.66765,0.62769259
226.08423,141.67289,0.65245967
226.0852,141.68196,0.6829496
226.0861,141.69037,0.71122487
226.08702,141.69877,0.73957255
226.08792,141.70716,0.76788073
226.08882,141.71553,0.79624153
226.08972,141.7239,0.82461875
226.09062,141.73226,0.85297299
226.09152,141.74061,0.88138111
226.09244,141.74894,0.90978243
226.0934,141.7579,0.94041525
226.0943,141.76622,0.96883292
226.09521,141.77452,0.99731246
226.09612,141.7828,1.0258048
226.09702,141.79109,1.0542692
226.09792,141.79936,1.0827857
226.09882,141.80762,1.1112784
226.09972,141.81587,1.1398259
226.10063,141.82111,1.1236238
226.10153,141.82313,1.0600436
226.1025,141.82525,0.99152801
226.10341,141.82716,0.92789844
226.10431,141.82901,0.86425015
226.10521,141.83081,0.80063409
226.10611,141.83256,0.73699004
226.10701,141.83424,0.67331819
226.10791,141.83588,0.60964009
226.10883,141.83745,0.54600662
226.10973,141.83897,0.48233361
226.11069,141.84056,0.41371181
226.1116,141.84196,0.35001059
226.1125,141.84331,0.28633481
226.1134,141.84461,0.2226312
226.1143,141.84585,0.15890297
226.1152,141.84704,0.095169306
226.1161,141.84818,0.03146828
226.11702,141.84995,-0.019290032
226.11792,141.85502,-0.010185296
226.11882,141.86009,-0.0010578955
226.1198,141.86555,0.0087745303
226.1207,141.87062,0.017905504
226.1216,141.87569,0.027020939
226.1225,141.88076,0.036175966
226.1234,141.88583,0.045315504
226.1243,141.89091,0.054436219
226.12521,141.89598,0.063586922
226.12611,141.90105,0.072735295
226.12701,141.90612,0.081886089
226.12799,141.91159,0.091726568
226.12889,141.91666,0.10088037
226.12979,141.92174,0.11004005
226.13069,141.92682,0.1191805
226.13159,141.93189,0.12834373
226.1325,141.93697,0.13753708
226.1334,141.94204,0.14670651
226.13431,141.93526,0.16130911
226.13521,141.92669,0.17670154
226.13611,141.91813,0.19210647
226.13708,141.90891,0.20868773
226.13799,141.90034,0.22404404
