# GET [h], theta [deg], phi [deg]
225.61194,140.62209,-15.258714
225.61285,140.54144,-15.941033
225.61375,140.45413,-16.62077
225.61465,140.3602,-17.297678
225.61555,140.25968,-17.971544
225.61646,140.15262,-18.642124
225.61736,140.10464,-19.41974
225.61827,140.09786,-20.284114
225.61923,140.0785,-21.216734
225.62013,140.04929,-22.083805
225.62105,140.00927,-22.951329
225.62195,139.9584,-23.818804
225.62285,139.89669,-24.685707
225.62375,139.82416,-25.551485
225.62465,139.74081,-26.415662
225.62555,139.64669,-27.277701
225.62646,139.54184,-28.137104
225.62737,139.42627,-28.993414
225.62833,139.28993,-29.911571
225.62924,139.15234,-30.759917
225.63014,139.00426,-31.603756
225.63104,138.84576,-32.44263
225.63194,138.67692,-33.276156
225.63284,138.49785,-34.103953
225.63374,138.35182,-34.911734
225.63466,138.32313,-35.676963
225.63556,138.28615,-36.442525
225.63652,138.23705,-37.267001
225.63744,138.18287,-38.032243
225.63834,138.12043,-38.796828
225.63924,138.04978,-39.560405
225.64014,137.97093,-40.322692
225.64104,137.88392,-41.083339
225.64194,137.78879,-41.842075
225.64285,137.6856,-42.598571
225.64375,137.57438,-43.352567
225.64465,137.45521,-44.10375
225.64563,137.31803,-44.909287
225.64653,137.1825,-45.653818
225.64743,137.03922,-46.394735
225.64833,136.88825,-47.131804
225.64923,136.72965,-47.864799
225.65015,136.56353,-48.593493
225.65105,136.43876,-49.368887
225.65195,136.30853,-50.143897
225.65285,136.17017,-50.915432
225.65382,136.01218,-51.742139
225.65472,135.85719,-52.50567
225.65562,135.69436,-53.264973
225.65652,135.52374,-54.019831
225.65742,135.34546,-54.770031
225.65834,135.1596,-55.515424
225.65924,134.96628,-56.255746
225.66014,134.7656,-56.990887
225.66104,134.55767,-57.720659
225.66194,134.34258,-58.44495
225.66292,134.1031,-59.218623
225.66382,133.87356,-59.931053
225.66472,133.63724,-60.637582
225.66562,133.39426,-61.338128
225.66653,133.1447,-62.032624
225.66743,132.99513,-62.518121
225.66833,132.90299,-62.887187
225.66924,132.80913,-63.255104
225.67014,132.71357,-63.621881
225.67111,132.6088,-64.01555
225.67201,132.50976,-64.379872
225.67291,132.40909,-64.742974
225.67381,132.30677,-65.104866
225.67473,132.20284,-65.465521
225.67563,132.09729,-65.824927
225.67653,131.99013,-66.18309
225.67743,131.88142,-66.539951
225.67833,131.77111,-66.895554
225.6793,131.6506,-67.277055
225.6802,131.5371,-67.629963
225.6811,131.42208,-67.981551
225.682,131.30555,-68.33181
225.68292,131.18753,-68.680743
225.68382,131.12007,-68.89208
225.68472,131.15694,-68.828426
225.68562,131.19376,-68.764704
225.68652,131.23053,-68.700889
225.68742,131.26724,-68.637006
225.6884,131.3067,-68.568122
225.6893,131.3433,-68.504062
225.6902,131.37984,-68.439919
225.69112,131.41632,-68.375708
225.69202,131.45275,-68.311404
225.69292,131.48912,-68.247031
225.69382,131.52543,-68.182565
225.69472,131.56168,-68.118035
225.69562,131.59788,-68.053407
225.6966,131.6368,-67.983723
225.6975,131.67288,-67.918927
225.69841,131.70892,-67.854059
225.69931,131.74489,-67.7891
225.70021,131.77954,-67.726733
225.70111,131.76317,-67.772059
225.70201,131.74676,-67.817369
225.70291,131.73034,-67.862661
225.70383,131.71389,-67.907919
225.70473,131.69741,-67.953149
225.70569,131.67963,-68.00184
225.7066,131.6631,-68.047025
225.7075,131.64655,-68.092176
225.7084,131.62997,-68.137305
225.7093,131.61336,-68.182422
225.7102,131.59674,-68.227511
225.7111,131.58008,-68.272566
225.71202,131.56339,-68.317596
225.71292,131.54668,-68.362607
225.71388,131.52867,-68.411052
225.7148,131.5119,-68.456022
225.7157,131.49513,-68.500944
225.7166,131.47832,-68.545854
225.7175,131.47191,-68.574632
225.7184,131.46962,-68.597045
225.7193,131.46736,-68.619434
225.72021,131.46507,-68.641841
225.72112,131.46276,-68.664237
225.72202,131.46047,-68.686625
225.72299,131.458,-68.710743
225.72389,131.45568,-68.733135
225.7248,131.45338,-68.755522
225.7257,131.45105,-68.777915
225.7266,131.44873,-68.800306
225.7275,131.4464,-68.822684
225.72841,131.44406,-68.84507
225.72931,131.44173,-68.867453
225.73021,131.43938,-68.88983
225.73119,131.43685,-68.913944
225.73209,131.43449,-68.936318
225.73299,131.43214,-68.9587
225.73389,131.44006,-68.956684
225.73479,131.46289,-68.919357
225.73569,131.4857,-68.882016
225.7366,131.50849,-68.84463
225.7375,131.53126,-68.807217
225.7384,131.55401,-68.769784
225.7393,131.57673,-68.732315
225.74028,131.6012,-68.691933
225.74118,131.62389,-68.654411
225.74208,131.64657,-68.616844
225.74298,131.66922,-68.579263
225.7439,131.69186,-68.541638
225.7448,131.71446,-68.503995
225.7457,131.73707,-68.466311
225.7466,131.75965,-68.428603
225.7475,131.7822,-68.390864
225.74847,131.80647,-68.350199
225.74937,131.82899,-68.312392
225.75027,131.84582,-68.276099
225.75117,131.81224,-68.253466
225.75209,131.77867,-68.230844
225.75299,131.7451,-68.208237
225.75389,131.71152,-68.185646
225.75479,131.67795,-68.163066
225.75569,131.64436,-68.140519
225.75659,131.6108,-68.117977
225.75757,131.57465,-68.093715
225.75847,131.54108,-68.071211
225.75937,131.5075,-68.048717
225.76028,131.47394,-68.026251
225.76118,131.44038,-68.003781
225.76208,131.40682,-67.981341
225.76299,131.37326,-67.958904
225.76389,131.33971,-67.936493
225.76479,131.30614,-67.914098
225.76576,131.27001,-67.889985
225.76666,131.23644,-67.867629
225.76756,131.24123,-67.871237
225.76848,131.256,-67.881613
225.76938,131.27078,-67.89199
225.77028,131.28555,-67.90238
225.77118,131.30033,-67.912766
225.77208,131.3151,-67.923168
225.77298,131.32987,-67.933561
225.7739,131.34465,-67.94397
225.77486,131.36056,-67.955178
225.77576,131.37534,-67.965578
225.77667,131.3901,-67.975993
225.77757,131.40489,-67.986399
225.77847,131.41966,-67.996818
225.77937,131.43444,-68.007234
225.78027,131.44921,-68.017666
225.78117,131.46399,-68.028088
225.78209,131.47877,-68.038523
225.78305,131.49467,-68.049761
225.78395,131.51249,-68.062804
225.78487,131.53352,-68.078587
225.78577,131.55456,-68.094398
225.78667,131.57558,-68.11022
225.78757,131.59661,-68.126038
225.78847,131.61764,-68.141875
225.78937,131.63867,-68.157713
225.79028,131.65969,-68.173559
225.79118,131.68073,-68.189414
225.79216,131.70338,-68.206495
225.79306,131.72441,-68.222363
225.79396,131.74543,-68.23824
225.79486,131.76647,-68.254126
225.79576,131.7875,-68.270019
225.79666,131.80853,-68.285915
225.79758,131.82956,-68.301826
225.79848,131.85059,-68.317739
225.79938,131.87162,-68.333658
225.80035,131.88469,-68.354265
225.80125,131.85184,-68.389629
225.80215,131.81898,-68.424946
225.80305,131.7861,-68.460216
225.80396,131.75318,-68.495446
225.80486,131.72026,-68.530626
225.80577,131.68731,-68.565769
225.80667,131.65436,-68.600869
225.80757,131.62137,-68.635928
225.80847,131.58836,-68.670942
225.80945,131.55281,-68.708592
225.81035,131.51977,-68.743518
225.81125,131.48672,-68.778395
225.81215,131.45366,-68.813232
225.81305,131.42055,-68.848027
225.81396,131.38745,-68.882773
225.81487,131.3543,-68.917486
225.81577,131.32116,-68.952153
225.81667,131.28799,-68.986777
225.81764,131.28585,-68.994723
225.81854,131.2913,-68.995619
225.81944,131.29673,-68.996521
225.82034,131.30215,-68.997431
225.82124,131.30758,-68.998333
225.82216,131.31301,-68.99924
225.82306,131.31846,-69.000135
225.82396,131.32389,-69.001034
225.82486,131.32931,-69.001939
225.82576,131.33474,-69.002854
225.82674,131.3406,-69.003817
225.82764,131.34603,-69.004725
225.82854,131.35147,-69.005625
225.82944,131.35689,-69.006531
225.83035,131.36233,-69.00743
225.83125,131.36776,-69.008331
225.83215,131.3732,-69.009229
225.83305,131.37863,-69.010131
225.83395,131.38757,-69.002637
225.83493,131.40122,-68.984995
225.83583,131.41387,-68.968581
225.83673,131.42654,-68.952165
225.83765,131.43918,-68.935755
225.83855,131.45183,-68.919322
225.83945,131.46447,-68.902897
225.84035,131.47712,-68.886461
225.84125,131.48975,-68.870008
225.84215,131.50238,-68.85355
225.84305,131.51501,-68.837103
225.84402,131.52861,-68.819357
225.84492,131.54122,-68.802885
225.84584,131.55385,-68.786395
225.84674,131.56645,-68.769902
225.84764,131.57907,-68.753406
225.84854,131.59166,-68.736893
225.84944,131.60427,-68.720383
225.85034,131.61704,-68.703502
225.85126,131.63058,-68.685031
225.85222,131.64517,-68.665123
225.85312,131.65872,-68.646618
225.85403,131.67226,-68.628109
225.85493,131.68578,-68.609594
225.85583,131.69933,-68.591063
225.85674,131.71284,-68.572537
225.85764,131.72636,-68.553987
225.85854,131.73988,-68.535436
225.85945,131.75339,-68.516881
225.86041,131.76793,-68.496877
225.86131,131.78144,-68.478298
225.86223,131.79493,-68.459701
225.86313,131.8084,-68.441105
225.86403,131.82189,-68.4225
225.86493,131.83537,-68.403877
225.86583,131.84884,-68.385257
225.86673,131.86231,-68.366628
225.86765,131.84104,-68.362646
225.86855,131.81457,-68.360862
225.8695,131.78606,-68.358937
225.87042,131.75959,-68.357139
225.87132,131.73313,-68.355351
225.87222,131.70666,-68.353547
225.87312,131.6802,-68.35174
225.87402,131.65374,-68.349947
225.87492,131.62728,-68.348137
225.87584,131.60082,-68.34632
225.87674,131.57436,-68.344504
225.8777,131.54588,-68.342544
225.87862,131.51942,-68.340716
225.87952,131.49297,-68.338898
225.88042,131.46651,-68.337064
225.88132,131.44006,-68.335226
225.88222,131.41361,-68.333395
225.88312,131.38716,-68.33155
225.88403,131.36828,-68.324348
225.88493,131.35531,-68.312976
225.88583,131.34231,-68.301603
225.88681,131.32833,-68.28936
225.88771,131.31536,-68.277987
225.88861,131.30237,-68.266637
225.88951,131.28939,-68.255279
225.89041,131.27641,-68.243921
225.89133,131.26343,-68.232577
225.89223,131.25043,-68.221229
225.89313,131.23746,-68.209888
225.89403,131.22448,-68.198549
225.895,131.21049,-68.186336
225.8959,131.19752,-68.174999
225.8968,131.18452,-68.163674
225.8977,131.17153,-68.152351
225.8986,131.15855,-68.141029
225.89952,131.14557,-68.129711
225.90042,131.13916,-68.118958
225.90132,131.15196,-68.109837
225.90222,131.16477,-68.100729
225.90312,131.17757,-68.091617
225.9041,131.19134,-68.081785
225.905,131.20415,-68.072661
225.9059,131.21694,-68.063516
225.9068,131.22974,-68.054389
225.90771,131.24252,-68.045251
225.90862,131.25531,-68.036098
225.90952,131.26811,-68.026951
225.91042,131.28089,-68.017782
225.91132,131.29369,-68.008632
225.9123,131.30745,-67.99876
225.9132,131.32024,-67.989582
225.9141,131.33302,-67.980412
225.915,131.3458,-67.971225
225.91591,131.35859,-67.962045
225.91681,131.37135,-67.952859
225.91771,131.38324,-67.948784
225.91861,131.39505,-67.945003
225.91951,131.40686,-67.941225
225.92041,131.41868,-67.937436
225.92139,131.43141,-67.933349
225.92229,131.44323,-67.929556
225.92319,131.45505,-67.925763
225.9241,131.46687,-67.921966
225.925,131.47867,-67.918175
225.9259,131.49048,-67.914366
225.9268,131.50231,-67.910564
225.9277,131.51412,-67.906757
225.9286,131.52594,-67.90295
225.92958,131.53867,-67.89885
225.93048,131.55049,-67.895025
225.9314,131.56228,-67.891221
225.9323,131.5741,-67.887397
225.9332,131.58592,-67.883583
225.9341,131.59924,-67.900638
225.935,131.61342,-67.929493
225.9359,131.62758,-67.958353
225.9368,131.64174,-67.987227
225.93771,131.65589,-68.01612
225.93867,131.67112,-68.047235
225.93959,131.68526,-68.076155
225.94049,131.6994,-68.105068
225.94139,131.71352,-68.133996
225.94229,131.72765,-68.16295
225.94319,131.74177,-68.191906
225.94409,131.75589,-68.220866
225.945,131.77,-68.24985
225.9459,131.78409,-68.278842
225.94687,131.79927,-68.310082
225.94778,131.81337,-68.339089
225.94868,131.82745,-68.368124
225.94958,131.84153,-68.397168
225.95049,131.95636,-68.394166
225.95139,132.27412,-68.325678
225.95229,132.59178,-68.255815
225.9532,132.90938,-68.18452
225.9541,133.22691,-68.11177
225.955,133.54435,-68.037562
225.95598,133.8861,-67.955971
225.95688,134.20337,-67.878613
225.95778,134.52053,-67.799699
225.95868,134.83761,-67.719209
225.95958,135.15459,-67.637104
225.96048,135.47146,-67.553352
225.9614,135.78823,-67.467924
225.9623,136.10487,-67.380806
225.9632,136.42142,-67.291934
225.96417,136.76219,-67.194246
225.96507,137.07848,-67.101658
225.96597,137.39464,-67.007223
225.96687,137.71784,-66.905723
225.96777,138.33116,-66.587502
225.96867,138.94283,-66.258692
225.96959,139.55283,-65.918806
225.97049,140.16104,-65.567424
225.97139,140.7674,-65.204033
225.97229,141.37181,-64.828128
225.97327,142.02045,-64.408665
225.97417,142.62051,-64.004986
225.97507,143.21835,-63.58698
225.97597,143.81381,-63.154054
225.97687,144.40682,-62.705498
225.97778,144.9972,-62.24063
225.97868,145.58487,-61.758663
225.97958,146.16964,-61.258817
225.98048,146.7514,-60.740231
225.98146,147.37431,-60.159805
225.98236,147.94924,-59.599443
225.98326,148.52061,-59.017466
225.98416,149.0763,-58.419328
225.98508,149.62341,-57.800968
225.98598,150.16647,-57.158858
225.98688,150.70524,-56.491912
225.98778,151.23949,-55.798934
225.98868,151.76894,-55.078732
225.98958,152.29337,-54.32996
225.99055,152.85213,-53.490142
225.99146,153.36511,-52.677688
225.99236,153.87208,-51.832389
225.99327,154.37267,-50.952689
225.99417,154.86653,-50.036974
225.99507,155.35325,-49.083692
225.99597,155.83237,-48.091144
225.99687,156.30347,-47.057608
225.99777,156.76606,-45.981352
225.99875,157.2541,-44.772565
225.99965,157.6973,-43.602074
226.00055,158.14214,-42.429192
226.00146,158.5946,-41.273153
226.00237,159.03753,-40.066054
226.00327,159.47028,-38.805746
226.00417,159.8922,-37.490181
226.00507,160.30258,-36.117368
226.00597,160.70067,-34.68537
226.00688,161.0857,-33.192461
226.00784,161.48479,-31.514823
226.00874,161.84,-29.890637
226.00966,162.17951,-28.201577
226.01056,162.50239,-26.447071
226.01146,162.80769,-24.62698
226.01236,163.09445,-22.7417
226.01326,163.36171,-20.792281
226.01416,163.60849,-18.780465
226.01508,163.83387,-16.708543
226.01604,164.0516,-14.413902
226.01694,164.22944,-12.226639
226.01785,164.3813,-9.9742053
226.01875,164.50794,-7.680409
226.01965,164.60872,-5.3519447
226.02055,164.68312,-2.9961035
226.02145,164.73076,-0.62094752
226.02235,164.75137,1.7652878
226.02327,164.74484,4.1540637
226.02417,164.7112,6.5367864
226.02515,164.64484,9.086362
226.02605,164.55559,11.429828
226.02695,164.4402,13.742367
226.02785,164.29921,16.016927
226.02875,164.13333,18.247203
226.02965,163.94331,20.427646
226.03055,163.72999,22.553561
226.03146,163.49426,24.62116
226.03236,163.23707,26.627284
226.03334,162.93721,28.716492
226.03424,162.75978,29.827721
226.03514,162.60806,30.719677
226.03604,162.45207,31.5958
226.03694,162.29191,32.456056
226.03784,162.12771,33.300484
226.03876,161.95958,34.129071
226.03966,161.78761,34.942014
226.04056,161.61192,35.73936
226.04153,161.41867,36.580707
226.04243,161.23559,37.346069
226.04333,161.04909,38.096236
226.04424,160.85929,38.831429
226.04514,160.66628,39.55183
226.04604,160.47017,40.257566
226.04695,160.27103,40.948955
226.04785,160.06896,41.626193
226.04875,159.86405,42.289458
226.04965,159.65638,42.939039
226.05063,159.5265,43.291793
226.05153,159.51452,43.240305
226.05243,159.50253,43.188864
226.05333,159.49052,43.137516
226.05423,159.47851,43.086195
226.05515,159.46646,43.034943
226.05605,159.4544,42.983749
226.05695,159.44234,42.932606
226.05785,159.43025,42.881553
226.05882,159.41722,42.826608
226.05972,159.40511,42.775646
226.06062,159.39297,42.724752
226.06152,159.38082,42.673937
226.06242,159.36866,42.623141
226.06334,159.35648,42.572443
226.06424,159.34428,42.521765
226.06514,159.33207,42.471165
226.06604,159.31985,42.420624
226.06694,159.30712,42.376444
226.06792,159.28879,42.389059
226.06882,159.27177,42.400745
226.06972,159.25475,42.412399
226.07062,159.23772,42.424029
226.07153,159.2207,42.435627
226.07243,159.20367,42.447242
226.07333,159.18665,42.458814
226.07423,159.16962,42.470351
226.07513,159.1526,42.48187
226.07611,159.13428,42.494241
226.07701,159.11724,42.50572
226.07791,159.10022,42.517177
226.07883,159.08319,42.5286
226.07973,159.06616,42.540004
226.08063,159.04914,42.551394
226.08153,159.03211,42.562761
226.08243,159.01508,42.574095
226.08333,158.99805,42.58541
226.08423,158.99001,42.631577
226.0852,158.98386,42.691066
226.0861,158.97814,42.746218
226.08702,158.97238,42.801391
226.08792,158.96663,42.856498
226.08882,158.96083,42.911595
226.08972,158.95502,42.966682
226.09062,158.94919,43.021683
226.09152,158.94334,43.076713
226.09244,158.93748,43.131676
226.0934,158.93113,43.190872
226.0943,158.92523,43.245775
226.09521,158.9193,43.300678
226.09612,158.91334,43.355549
226.09702,158.90738,43.410364
226.09792,158.90138,43.465167
226.09882,158.89538,43.519923
226.09972,158.88934,43.574667
226.10063,158.90301,43.558607
226.10153,158.93749,43.467379
226.1025,158.97457,43.368749
226.10341,159.00896,43.276846
226.10431,159.04327,43.18462
226.10521,159.07753,43.092133
226.10611,159.11173,42.999316
226.10701,159.14588,42.906147
226.10791,159.17997,42.812685
226.10883,159.21399,42.718946
226.10973,159.24796,42.624873
226.11069,159.28449,42.523178
226.1116,159.31834,42.428407
226.1125,159.35212,42.333376
226.1134,159.38585,42.238006
226.1143,159.41952,42.142286
226.1152,159.45314,42.046257
226.1161,159.48669,41.94995
226.11702,159.51315,41.875634
226.11792,159.50719,41.904567
226.11882,159.50121,41.9335
226.1198,159.49476,41.964633
226.1207,159.48878,41.993542
226.1216,159.48279,42.022396
226.1225,159.47678,42.051282
226.1234,159.47077,42.080131
226.1243,159.46477,42.108934
226.12521,159.45875,42.13775
226.12611,159.45273,42.166549
226.12701,159.4467,42.195322
226.12799,159.44022,42.226291
226.12889,159.43417,42.255028
226.12979,159.42813,42.283757
226.13069,159.42209,42.312453
226.13159,159.41603,42.341141
226.1325,159.40997,42.369851
226.1334,159.4039,42.398514
226.13431,159.39269,42.40762
226.13521,159.38072,42.41378
226.13611,159.36874,42.419975
226.13708,159.35584,42.426627
226.13799,159.34388,42.432752
226.13889,159.33191,42.438888
226.13979,159.31992,42.445053
226.1407,159.30796,42.451151
