#GET [h], A15_xpos-J2000[km], A15_ypos-J2000[km], A15_zpos-J2000[km], A15_xvel-J2000[km/s], A15_yvel-J2000[km/s], A15_zvel-J2000[km/s],XRay_point_RA [h], XRay_point_DEC [deg]
250.01617,91196.649,-247152.9,-136320.61,-0.14352392,0.95029139,0.34489156,19.387219,59.049812
250.01709,91196.173,-247149.75,-136319.47,-0.14352733,0.95030352,0.34489854,19.379084,59.031903
250.01799,91195.707,-247146.67,-136318.35,-0.14353067,0.95031539,0.34490538,19.370903,59.019741
250.01889,91195.241,-247143.59,-136317.24,-0.14353401,0.95032725,0.34491221,19.362727,59.007449
250.01979,91194.775,-247140.51,-136316.12,-0.14353735,0.95033912,0.34491904,19.354558,58.995027
250.02077,91194.268,-247137.16,-136314.9,-0.14354099,0.95035204,0.34492648,19.345765,58.981501
250.02167,91193.802,-247134.08,-136313.79,-0.14354433,0.95036391,0.34493331,19.337608,58.968807
250.02257,91193.336,-247131,-136312.67,-0.14354767,0.95037578,0.34494015,19.329457,58.955982
250.02347,91192.87,-247127.93,-136311.55,-0.14355101,0.95038764,0.34494698,19.321311,58.943025
250.02437,91192.404,-247124.85,-136310.43,-0.14355435,0.95039951,0.34495381,19.313172,58.929945
250.02528,91191.933,-247121.73,-136309.3,-0.14355773,0.95041151,0.34496072,19.30504,58.916729
250.02618,91191.467,-247118.65,-136308.19,-0.14356107,0.95042338,0.34496755,19.296913,58.903384
250.02708,91191.001,-247115.58,-136307.07,-0.14356441,0.95043525,0.34497439,19.288792,58.889906
250.02798,91190.535,-247112.5,-136305.95,-0.14356775,0.95044712,0.34498122,19.280679,58.876305
250.02888,91190.069,-247109.42,-136304.83,-0.14357109,0.95045899,0.34498805,19.272569,58.862564
250.02986,91189.562,-247106.06,-136303.62,-0.14357473,0.95047191,0.3449955,19.263844,58.847623
250.03076,91189.096,-247102.98,-136302.5,-0.14357808,0.95048378,0.34500233,19.25575,58.833628
250.03166,91188.63,-247099.91,-136301.38,-0.14358142,0.95049565,0.34500916,19.247662,58.819493
250.03256,91188.164,-247096.83,-136300.27,-0.14358476,0.95050752,0.345016,19.239582,58.805236
250.03348,91187.687,-247093.68,-136299.12,-0.14358818,0.95051966,0.34502299,19.231506,58.792683
250.03438,91187.221,-247090.6,-136298.01,-0.14359153,0.95053153,0.34502982,19.223422,58.790733
250.03528,91186.755,-247087.52,-136296.89,-0.14359487,0.9505434,0.34503665,19.215339,58.788643
250.03618,91186.289,-247084.44,-136295.77,-0.14359822,0.95055527,0.34504349,19.207259,58.786445
250.03708,91185.823,-247081.36,-136294.65,-0.14360156,0.95056714,0.34505032,19.199176,58.784097
250.03806,91185.315,-247078.01,-136293.44,-0.1436052,0.95058007,0.34505777,19.190477,58.781455
250.03896,91184.849,-247074.93,-136292.32,-0.14360855,0.95059194,0.3450646,19.182397,58.778852
250.03986,91184.383,-247071.85,-136291.2,-0.14361189,0.95060382,0.34507144,19.174318,58.776117
250.04077,91183.912,-247068.73,-136290.07,-0.14361528,0.95061582,0.34507835,19.166245,58.773281
250.04167,91183.446,-247065.65,-136288.95,-0.14361862,0.95062769,0.34508519,19.158168,58.770292
250.04257,91182.979,-247062.57,-136287.83,-0.14362197,0.95063957,0.34509202,19.150094,58.767188
250.04347,91182.513,-247059.49,-136286.72,-0.14362532,0.95065144,0.34509886,19.142021,58.763958
250.04437,91182.047,-247056.41,-136285.6,-0.14362866,0.95066331,0.34510569,19.133949,58.760596
250.04527,91181.581,-247053.33,-136284.48,-0.14363201,0.95067519,0.34511253,19.125882,58.757123
250.04617,91181.115,-247050.25,-136283.36,-0.14363536,0.95068706,0.34511937,19.117812,58.7535
250.04715,91180.607,-247046.9,-136282.15,-0.143639,0.95069999,0.34512681,19.109125,58.749483
250.04805,91180.141,-247043.82,-136281.03,-0.14364235,0.95071187,0.34513365,19.101061,58.745608
250.04897,91179.664,-247040.67,-136279.89,-0.14364578,0.95072401,0.34514064,19.092996,58.741604
250.04987,91179.198,-247037.59,-136278.77,-0.14364912,0.95073588,0.34514747,19.084936,58.737487
250.05077,91178.731,-247034.51,-136277.65,-0.14365247,0.95074776,0.34515431,19.077612,58.745325
250.05167,91178.265,-247031.43,-136276.53,-0.14365582,0.95075964,0.34516115,19.070428,58.755399
250.05257,91177.799,-247028.35,-136275.41,-0.14365917,0.95077151,0.34516799,19.063238,58.765357
250.05347,91177.333,-247025.27,-136274.3,-0.14366252,0.95078339,0.34517483,19.056045,58.775243
250.05438,91176.861,-247022.16,-136273.17,-0.14366591,0.9507954,0.34518174,19.048849,58.785014
250.05534,91176.364,-247018.87,-136271.97,-0.14366948,0.95080807,0.34518903,19.041093,58.795426
250.05624,91175.897,-247015.79,-136270.85,-0.14367284,0.95081994,0.34519587,19.033889,58.805015
250.05716,91175.421,-247012.64,-136269.71,-0.14367626,0.95083209,0.34520286,19.026679,58.814481
250.05806,91174.954,-247009.56,-136268.59,-0.14367961,0.95084396,0.3452097,19.019465,58.823854
250.05896,91174.488,-247006.48,-136267.48,-0.14368296,0.95085584,0.34521654,19.01225,58.833148
250.05986,91174.021,-247003.4,-136266.36,-0.14368632,0.95086772,0.34522338,19.005029,58.842332
250.06076,91173.555,-247000.32,-136265.24,-0.14368967,0.9508796,0.34523022,18.997804,58.851406
250.06166,91173.089,-246997.24,-136264.12,-0.14369302,0.95089148,0.34523706,18.990578,58.860413
250.06258,91172.612,-246994.09,-136262.98,-0.14369645,0.95090362,0.34524405,18.983344,58.869293
250.06348,91172.145,-246991.01,-136261.86,-0.1436998,0.9509155,0.34525089,18.976111,58.878099
250.06444,91171.648,-246987.72,-136260.67,-0.14370338,0.95092817,0.34525818,18.968314,58.887449
250.06535,91171.176,-246984.61,-136259.54,-0.14370677,0.95094019,0.3452651,18.961072,58.896043
250.06625,91170.71,-246981.53,-136258.42,-0.14371012,0.95095207,0.34527194,18.953826,58.904538
250.06715,91170.243,-246978.45,-136257.3,-0.14371348,0.95096395,0.34527878,18.946383,58.919089
250.06805,91169.777,-246975.37,-136256.18,-0.14371683,0.95097583,0.34528562,18.93876,58.938964
250.06895,91169.31,-246972.28,-136255.06,-0.14372019,0.95098771,0.34529246,18.93113,58.95873
250.06985,91168.844,-246969.2,-136253.94,-0.14372354,0.95099959,0.3452993,18.923489,58.978383
250.07077,91168.367,-246966.05,-136252.8,-0.14372697,0.95101174,0.34530629,18.915844,58.997954
250.07167,91167.901,-246962.97,-136251.68,-0.14373033,0.95102362,0.34531313,18.908187,59.017395
250.07263,91167.403,-246959.69,-136250.49,-0.14373391,0.95103629,0.34532043,18.899933,59.038229
250.07355,91166.926,-246956.54,-136249.35,-0.14373734,0.95104844,0.34532742,18.892261,59.05746
250.07445,91166.459,-246953.46,-136248.23,-0.1437407,0.95106032,0.34533426,18.884579,59.07658
250.07535,91165.993,-246950.37,-136247.11,-0.14374405,0.95107221,0.3453411,18.876892,59.095608
250.07625,91165.526,-246947.29,-136245.99,-0.14374741,0.95108409,0.34534795,18.869195,59.114525
250.07715,91165.06,-246944.21,-136244.87,-0.14375077,0.95109597,0.34535479,18.861492,59.133337
250.07805,91164.593,-246941.13,-136243.75,-0.14375412,0.95110786,0.34536163,18.853779,59.152045
250.07896,91164.121,-246938.02,-136242.62,-0.14375752,0.95111988,0.34536855,18.84606,59.170646
250.07986,91163.655,-246934.93,-136241.5,-0.14376088,0.95113176,0.34537539,18.83833,59.189129
250.08076,91163.188,-246931.85,-136240.38,-0.14376424,0.95114364,0.34538223,18.830596,59.207531
250.08174,91162.68,-246928.5,-136239.17,-0.14376789,0.95115659,0.34538968,18.822256,59.227208
250.08264,91162.213,-246925.42,-136238.05,-0.14377125,0.95116847,0.34539652,18.814504,59.245375
250.08354,91161.747,-246922.33,-136236.93,-0.14377461,0.95118036,0.34540337,18.807193,59.265729
250.08444,91161.28,-246919.25,-136235.81,-0.14377797,0.95119224,0.34541021,18.801429,59.293973
250.08534,91160.813,-246916.17,-136234.69,-0.14378133,0.95120413,0.34541705,18.795657,59.322172
250.08624,91160.346,-246913.09,-136233.57,-0.14378469,0.95121602,0.34542389,18.789877,59.350321
250.08716,91159.869,-246909.94,-136232.43,-0.14378813,0.95122817,0.34543089,18.784088,59.378406
250.08806,91159.403,-246906.86,-136231.31,-0.14379149,0.95124005,0.34543773,18.77829,59.406444
250.08896,91158.936,-246903.78,-136230.19,-0.14379485,0.95125194,0.34544458,18.772484,59.434426
250.08994,91158.428,-246900.42,-136228.97,-0.14379851,0.95126489,0.34545203,18.76622,59.464488
250.09084,91157.961,-246897.34,-136227.85,-0.14380187,0.95127677,0.34545887,18.760396,59.492353
250.09174,91157.494,-246894.26,-136226.73,-0.14380523,0.95128866,0.34546572,18.754563,59.52017
250.09264,91157.027,-246891.17,-136225.62,-0.14380859,0.95130055,0.34547256,18.748721,59.547919
250.09354,91156.561,-246888.09,-136224.5,-0.14381196,0.95131244,0.34547941,18.742871,59.575624
250.09445,91156.089,-246884.98,-136223.37,-0.14381536,0.95132446,0.34548633,18.737011,59.603267
250.09535,91155.622,-246881.89,-136222.25,-0.14381872,0.95133635,0.34549317,18.731146,59.630864
250.09625,91155.155,-246878.81,-136221.13,-0.14382208,0.95134824,0.34550001,18.725267,59.658386
250.09715,91154.688,-246875.73,-136220.01,-0.14382545,0.95136013,0.34550686,18.719383,59.685873
250.09805,91154.221,-246872.65,-136218.89,-0.14382881,0.95137202,0.3455137,18.713489,59.713284
250.09903,91153.713,-246869.29,-136217.67,-0.14383247,0.95138497,0.34552116,18.707131,59.742748
250.09993,91153.246,-246866.21,-136216.55,-0.14383584,0.95139686,0.345528,18.701219,59.770052
250.10083,91152.779,-246863.13,-136215.43,-0.1438392,0.95140875,0.34553485,18.696201,59.800738
250.10173,91152.312,-246860.04,-136214.31,-0.14384257,0.95142064,0.34554169,18.691253,59.83168
250.10265,91151.835,-246856.89,-136213.17,-0.14384601,0.9514328,0.34554869,18.6863,59.862598
250.10355,91151.368,-246853.81,-136212.05,-0.14384937,0.95144469,0.34555554,18.681337,59.893477
250.10445,91150.901,-246850.73,-136210.93,-0.14385274,0.95145658,0.34556238,18.676366,59.924311
250.10535,91150.434,-246847.65,-136209.81,-0.14385611,0.95146847,0.34556923,18.671388,59.955116
250.10625,91149.967,-246844.56,-136208.69,-0.14385947,0.95148036,0.34557608,18.666402,59.985896
250.10722,91149.464,-246841.24,-136207.49,-0.1438631,0.95149318,0.34558346,18.661022,60.018983
250.10812,91148.997,-246838.16,-136206.37,-0.14386647,0.95150507,0.3455903,18.656018,60.049667
250.10902,91148.53,-246835.08,-136205.25,-0.14386984,0.95151697,0.34559715,18.651005,60.080307
250.10992,91148.063,-246831.99,-136204.13,-0.1438732,0.95152886,0.345604,18.645986,60.110937
250.11084,91147.586,-246828.84,-136202.98,-0.14387665,0.95154102,0.345611,18.640958,60.141514
250.11174,91147.119,-246825.76,-136201.86,-0.14388001,0.95155291,0.34561784,18.635922,60.172055
250.11264,91146.652,-246822.68,-136200.74,-0.14388338,0.95156481,0.34562469,18.630876,60.202546
250.11354,91146.185,-246819.59,-136199.62,-0.14388675,0.9515767,0.34563154,18.625824,60.233017
250.11444,91145.718,-246816.51,-136198.5,-0.14389012,0.9515886,0.34563838,18.620761,60.26343
250.11534,91145.251,-246813.43,-136197.39,-0.14389349,0.95160049,0.34564523,18.615692,60.293833
250.11632,91144.742,-246810.07,-136196.17,-0.14389716,0.95161345,0.34565269,18.610224,60.326515
250.11722,91144.275,-246806.99,-136195.05,-0.14390053,0.95162534,0.34565954,18.60587,60.359776
250.11812,91143.808,-246803.9,-136193.93,-0.1439039,0.95163724,0.34566639,18.601983,60.394922
250.11903,91143.336,-246800.79,-136192.79,-0.14390731,0.95164927,0.34567331,18.598088,60.430048
250.11993,91142.869,-246797.7,-136191.68,-0.14391068,0.95166116,0.34568016,18.594187,60.465163
250.12083,91142.402,-246794.62,-136190.56,-0.14391405,0.95167306,0.34568701,18.590278,60.500251
250.12173,91141.934,-246791.54,-136189.44,-0.14391742,0.95168496,0.34569386,18.586363,60.535324
250.12263,91141.467,-246788.46,-136188.32,-0.14392079,0.95169686,0.34570071,18.58244,60.570372
250.12354,91140.995,-246785.34,-136187.18,-0.1439242,0.95170889,0.34570763,18.57851,60.605411
250.12451,91140.491,-246782.01,-136185.98,-0.14392783,0.95172171,0.34571501,18.57427,60.643124
250.12541,91140.024,-246778.93,-136184.86,-0.14393121,0.95173361,0.34572186,18.570322,60.678102
250.12631,91139.557,-246775.85,-136183.74,-0.14393458,0.95174551,0.34572871,18.56637,60.713074
250.12723,91139.08,-246772.7,-136182.59,-0.14393803,0.95175767,0.34573571,18.562411,60.748034
250.12813,91138.612,-246769.61,-136181.47,-0.1439414,0.95176957,0.34574256,18.558443,60.782966
250.12903,91138.145,-246766.53,-136180.35,-0.14394477,0.95178147,0.34574941,18.554469,60.817889
250.12993,91137.678,-246763.45,-136179.23,-0.14394815,0.95179337,0.34575626,18.550487,60.85278
250.13083,91137.211,-246760.36,-136178.11,-0.14395152,0.95180527,0.34576311,18.546497,60.887656
250.13173,91136.743,-246757.28,-136176.99,-0.1439549,0.95181717,0.34576996,18.5425,60.922503
250.13264,91136.271,-246754.16,-136175.86,-0.14395831,0.9518292,0.34577689,18.538495,60.957342
250.1336,91135.773,-246750.87,-136174.67,-0.14396191,0.95184189,0.3457842,18.534778,60.995183
250.29312,91052.781,-246203.69,-135975.8,-0.14456444,0.95395552,0.34700079,18.700751,64.051031
250.29402,91052.311,-246200.6,-135974.68,-0.14456786,0.95396747,0.34700766,18.702752,64.042309
250.29494,91051.832,-246197.44,-135973.53,-0.14457136,0.95397969,0.34701469,18.704753,64.03359
250.29584,91051.362,-246194.35,-135972.4,-0.14457479,0.95399164,0.34702157,18.706754,64.024876
250.29674,91050.893,-246191.26,-135971.28,-0.14457821,0.95400359,0.34702845,18.708751,64.016134
250.29771,91050.388,-246187.93,-135970.07,-0.1445819,0.95401647,0.34703586,18.710902,64.006716
250.29861,91049.918,-246184.84,-135968.94,-0.14458533,0.95402842,0.34704274,18.712901,63.99799
250.29951,91049.449,-246181.75,-135967.82,-0.14458875,0.95404037,0.34704962,18.714896,63.989241
250.30042,91048.974,-246178.62,-135966.68,-0.14459222,0.95405245,0.34705657,18.716237,63.97542
250.30132,91048.505,-246175.53,-135965.56,-0.14459564,0.9540644,0.34706345,18.716793,63.955503
250.30222,91048.036,-246172.44,-135964.44,-0.14459907,0.95407635,0.34707033,18.71735,63.935598
250.30313,91047.561,-246169.32,-135963.3,-0.14460253,0.95408844,0.34707728,18.717905,63.91569
250.30403,91047.092,-246166.23,-135962.17,-0.14460596,0.95410039,0.34708416,18.718461,63.895786
250.30493,91046.623,-246163.14,-135961.05,-0.14460939,0.95411234,0.34709104,18.719016,63.875887
250.30583,91046.153,-246160.04,-135959.93,-0.14461281,0.9541243,0.34709792,18.719572,63.855988
250.30681,91045.642,-246156.68,-135958.7,-0.14461655,0.95413731,0.34710541,18.720167,63.834542
250.30771,91045.173,-246153.59,-135957.58,-0.14461997,0.95414927,0.34711229,18.720722,63.814644
250.30861,91044.703,-246150.5,-135956.45,-0.1446234,0.95416122,0.34711917,18.721277,63.794759
250.30951,91044.234,-246147.4,-135955.33,-0.14462683,0.95417317,0.34712605,18.721828,63.774848
250.31041,91043.765,-246144.31,-135954.2,-0.14463026,0.95418513,0.34713293,18.72238,63.754952
250.31133,91043.285,-246141.15,-135953.06,-0.14463376,0.95419735,0.34713996,18.722933,63.735056
250.31223,91042.815,-246138.06,-135951.93,-0.14463719,0.9542093,0.34714684,18.723483,63.715147
250.31313,91042.346,-246134.97,-135950.81,-0.14464062,0.95422126,0.34715372,18.724035,63.69526
250.31403,91041.877,-246131.88,-135949.68,-0.14464405,0.95423321,0.3471606,18.724586,63.675367
250.315,91041.371,-246128.55,-135948.47,-0.14464775,0.9542461,0.34716802,18.72518,63.653945
250.3159,91040.901,-246125.46,-135947.35,-0.14465118,0.95425805,0.3471749,18.725728,63.634053
250.3168,91040.432,-246122.36,-135946.22,-0.14465461,0.95427001,0.34718178,18.725906,63.613702
250.3177,91039.962,-246119.27,-135945.1,-0.14465804,0.95428197,0.34718866,18.723913,63.590694
250.3186,91039.493,-246116.18,-135943.97,-0.14466147,0.95429392,0.34719554,18.721921,63.567664
250.31952,91039.013,-246113.02,-135942.82,-0.14466498,0.95430614,0.34720258,18.719937,63.544658
250.32042,91038.543,-246109.93,-135941.7,-0.14466841,0.9543181,0.34720946,18.717953,63.521622
250.32132,91038.074,-246106.84,-135940.57,-0.14467184,0.95433006,0.34721634,18.715975,63.498601
250.32222,91037.604,-246103.75,-135939.45,-0.14467528,0.95434202,0.34722322,18.713999,63.475556
250.32312,91037.134,-246100.65,-135938.32,-0.14467871,0.95435397,0.3472301,18.712026,63.4525
250.3241,91036.623,-246097.29,-135937.1,-0.14468245,0.954367,0.3472376,18.709906,63.42767
250.325,91036.154,-246094.2,-135935.97,-0.14468588,0.95437895,0.34724448,18.707939,63.404614
250.3259,91035.684,-246091.1,-135934.85,-0.14468931,0.95439091,0.34725136,18.705978,63.381548
250.32681,91035.209,-246087.98,-135933.71,-0.14469279,0.95440301,0.34725832,18.70402,63.358476
250.32771,91034.74,-246084.88,-135932.59,-0.14469622,0.95441496,0.3472652,18.702067,63.335413
250.32861,91034.27,-246081.79,-135931.46,-0.14469965,0.95442692,0.34727209,18.700115,63.312325
250.32951,91033.8,-246078.7,-135930.34,-0.14470309,0.95443888,0.34727897,18.698167,63.28924
250.33041,91033.331,-246075.61,-135929.21,-0.14470652,0.95445084,0.34728585,18.696221,63.266135
250.33131,91032.861,-246072.52,-135928.09,-0.14470996,0.9544628,0.34729274,18.694279,63.243031
250.33229,91032.35,-246069.15,-135926.86,-0.1447137,0.95447583,0.34730023,18.692191,63.218141
250.33319,91031.88,-246066.06,-135925.74,-0.14471713,0.95448779,0.34730712,18.690258,63.195044
250.33409,91031.41,-246062.96,-135924.61,-0.14472057,0.95449975,0.347314,18.688234,63.180442
250.335,91030.935,-246059.84,-135923.48,-0.14472404,0.95451185,0.34732096,18.686192,63.167469
250.3359,91030.466,-246056.75,-135922.35,-0.14472748,0.95452381,0.34732784,18.684154,63.154494
250.3368,91029.996,-246053.65,-135921.23,-0.14473092,0.95453577,0.34733473,18.682118,63.141524
250.3377,91029.526,-246050.56,-135920.1,-0.14473435,0.95454773,0.34734161,18.680082,63.128523
250.33861,91029.051,-246047.43,-135918.96,-0.14473783,0.95455983,0.34734857,18.678049,63.11553
250.33951,91028.581,-246044.34,-135917.84,-0.14474127,0.95457179,0.34735546,18.676018,63.102528
250.34042,91028.106,-246041.21,-135916.7,-0.14474474,0.95458389,0.34736242,18.673989,63.089516
250.34138,91027.605,-246037.92,-135915.5,-0.14474841,0.95459665,0.34736976,18.671806,63.075494
250.34229,91027.13,-246034.79,-135914.36,-0.14475189,0.95460874,0.34737673,18.669781,63.062481
250.3432,91026.655,-246031.66,-135913.22,-0.14475536,0.95462084,0.34738369,18.667756,63.049444
250.3441,91026.185,-246028.57,-135912.1,-0.1447588,0.95463281,0.34739057,18.665734,63.036402
250.345,91025.716,-246025.48,-135910.97,-0.14476224,0.95464477,0.34739746,18.663713,63.023351
250.3459,91025.246,-246022.38,-135909.85,-0.14476568,0.95465673,0.34740434,18.661695,63.010301
250.3468,91024.776,-246019.29,-135908.72,-0.14476912,0.9546687,0.34741123,18.659679,62.997233
250.3477,91024.306,-246016.2,-135907.6,-0.14477256,0.95468067,0.34741812,18.657666,62.984186
250.34862,91023.826,-246013.04,-135906.45,-0.14477608,0.9546929,0.34742516,18.655653,62.971101
250.34958,91023.325,-246009.74,-135905.25,-0.14477975,0.95470566,0.3474325,18.653487,62.957018
250.35048,91022.855,-246006.64,-135904.12,-0.14478319,0.95471763,0.34743939,18.6508,62.941381
250.3514,91022.374,-246003.48,-135902.97,-0.1447867,0.95472986,0.34744643,18.64752,62.923488
250.3523,91021.904,-246000.39,-135901.85,-0.14479015,0.95474183,0.34745331,18.644245,62.905592
250.3532,91021.434,-245997.3,-135900.72,-0.14479359,0.95475379,0.3474602,18.64097,62.887654
250.3541,91020.965,-245994.2,-135899.6,-0.14479703,0.95476576,0.34746709,18.637701,62.869703
250.355,91020.495,-245991.11,-135898.47,-0.14480047,0.95477773,0.34747397,18.634438,62.851741
250.3559,91020.025,-245988.02,-135897.34,-0.14480391,0.9547897,0.34748086,18.631176,62.833747
250.35681,91019.549,-245984.89,-135896.21,-0.14480739,0.9548018,0.34748783,18.627918,62.81574
250.35771,91019.079,-245981.79,-135895.08,-0.14481084,0.95481377,0.34749471,18.624666,62.79772
250.35867,91018.578,-245978.5,-135893.88,-0.14481451,0.95482653,0.34750206,18.62117,62.778304
